:START_ID(Title),:END_ID(Subtitle)
-8767288404019205178,4013475788765730168
-878253708478228610,-3941182115239551477
-8783326044067435256,-3692391174880474603
-8797883021804968849,2099502096670669765
-8818361576895781174,-4794622037590908312
-8821867111988720822,-273584905903134505
-8821867111988720822,-6921345157312032635
-8845980824599276127,-3547287402368606634
-8845980824599276127,1924832080080928320
-8847916214551427072,8743996122403027655
-885346079626088892,-500922846872556093
-8862088228843725961,-1622087029956717328
-8862088228843725961,-2641317003247382292
-8862088228843725961,-3883820957014544994
-8869405004898546469,-7392270472842539756
-8869405004898546469,7868043974925653369
-8876696813429248146,2066934835534952598
-8881225470062113946,8117582631140009653
-8887741248595897379,-2162191148897033606
-8915170335121429701,-6030363997877445094
-8916831607851436596,-3616264670620045114
-8926693675949428202,-1238575187972643241
-8937267492893711275,8431406147816245609
-8937828487590985398,-3563879325247976064
-89451924892634719,-8186797759417224829
-8952972813494989992,3249115352998122228
-8953539862715855454,-2901497451650120130
-8953539862715855454,226924200721168884
-8953539862715855454,7647980824457841537
-8973300521740143215,6667109060484618847
-8980464034932718370,-2427384349093819226
-8980464034932718370,3278635500185442566
-9009703040287681869,-1731457147914367039
-9042841596585896671,-3939883724619654775
-9047572386343026698,-7967454544208396064
-9055098418130023664,1514792174423011387
-905898258236587899,1213294708799465912
-9071073460343821249,4075802761148957598
-9071073460343821249,5105113110372528246
-9074604626499192858,321851162085290677
-907926973551589066,3644014639545420138
-907926973551589066,5057710266496386127
-907926973551589066,7967038581042458549
-9079992153849692196,-5362128710697826755
-908319750661503974,-4501260491266823501
-908465516680429280,1709427693458309633
-908465516680429280,5054423941317493509
-9090465691805122374,-5242483120414316886
-9094520964277763837,5855476293773474030
-9107551963823679968,6677112107636992102
-9121216515668468234,-3990803320051679098
-9124855606637821835,-6885773043125469736
-9136029002685133400,1358300226331419741
-9194934806118714736,8646622223747524080
-9203863217340860834,1592213750822022337
-9220496084734067857,-3994120372814060383
-940124237441991029,2120563969838327285
-940982299934344750,8218554281584985926
-964923621675684729,-2704723727262194821
-964923621675684729,-9154293203985895716
-966822974772864873,2323862240864013033
-966822974772864873,7469961721749334246
-970345387010890356,-5144763716512512569
-970345387010890356,3565851501078082012
-982148882745523720,-6291678670805541159
-993893065578840133,-9004781490617926495
1017783837025087797,-7204483573667244326
103137047310547503,-4325376114125551145
1041306352466062318,409105181217046537
1042351951946377944,-8671663695588994510
1051083226944484261,384312667637785972
1076513567373609357,-7959969537767651560
1076513567373609357,-8382509005860098269
1077877605434257597,-1087150643689485740
1081288452671971570,-2123991364763046802
1081288452671971570,-5085989159646312437
1081288452671971570,3183837834007368889
1110179548975506399,3019414246053300999
1158767779490083279,754018994540689490
1159451072429262965,2106197591504185544
1159451072429262965,528696135297777281
116152977090001246,4998806679096730304
116152977090001246,856675783021091989
1180634028006357220,1541009156091697914
1186004539077555923,6403020813377414327
1186374578425057287,-4986818311063736563
1186374578425057287,-5266533007787519939
1199372461081379832,3568738915398503193
1204480211182999714,-7348020641276931703
1216738944275440839,-709481824310565362
126215140725695565,-1974670938510771075
1267640666248597042,-5929178599036269916
1277542076587203337,8615378924699442153
1287365143238438088,8597455724587914558
1314638596334421339,634627789718369037
1314638596334421339,6973372715596088975
1319032994942763753,-8170766540969030306
1342145427741298196,1735333586885443212
1342145427741298196,5716447949192785419
1344175093317531935,6492643737214774893
1378661745487407124,-4466287866265195470
1384249944010911984,-6815033763513857090
1402925396164825261,-4990697632117509906
1425499117372161578,6090237896720099433
1430068089164382462,2209982422349922923
1430068089164382462,9069153012148210399
1446176828614621914,5178124319759469983
1447977365490393221,8294150987564689277
14652142921168816,4148011049725697134
1469874679310172044,-7890822706205747277
1481986712892338391,5223279122256002397
151761938406800354,4257668305335816132
151844478235815643,-1637059341232330864
1519060288879346436,650290505200836557
1539267505544031627,-8781063490467922219
1607700245662286311,4065039111690073652
1616156400487666235,-2122961636640595249
1620611132880023905,-3040031539235086652
1640421604347953049,6855218630952330288
164250510529004623,8664285924802673725
1655671206274299296,-7309857561956172664
1655671206274299296,2366399097392659411
1666043296644063806,3977854823619306444
1690635239413803402,-1947984146458991339
1692766276463243896,7088056729746491111
1700756452915230457,8245178233364924682
1703993905100744327,-6020281108897873555
1707161262475733533,801336633426485867
1725566189619136294,4883800174114777366
1727943755821306762,-6312788743917940285
1763939092375447170,1283226489876265394
1763939092375447170,2248063686455242773
1793700875707672582,-8021133825641377483
1798647189405058763,420598888352021290
180352984328555289,6021290958600443580
1806453703970598843,2593409930946281643
1810056119236873194,6872339550305779196
1810107061916286347,6924526954389164518
1841279975226208020,7535430769308352394
1849913648359537561,-2431481587561981364
1855791142306944777,-5402014400035406579
1868971436612698592,7643505828863703934
1877697942316370665,8564092864470546617
1898705405591738806,-607071956546036363
1912997557237576448,8085018481132901998
1918708405247400212,-1475898768212552010
194417891779947946,5661493597601549537
1955503208158271131,6195034770744914835
1972208769559381989,2407252699982123435
2006831811006645381,3408978162062906476
2007364179948258588,-3258196906688935532
2007364179948258588,-3699585984059469918
2007364179948258588,1657738392606242130
2009155747490605067,-9217557975841169270
2022053462910214299,-5018494533062400457
2022053462910214299,-924549495689111738
2023866411731183702,6900593275300451127
2041384843507130752,-1359775021304508024
2044500264551310178,1951006842084352618
2050125787758655469,3484172369546086246
2097569036636555298,-7841414554564943309
2097615733075523435,-4707139693641450233
2098096592733599882,443188043711783148
2098096592733599882,8347261006163768777
2108928028969082644,2801159686731862458
2111181061078854251,-7790814325531082781
2116197619275338318,3036349560086662701
2120053377948704530,2214514368231073505
2139205820462571801,-3798931076818388932
2139427349150417807,972478644279317546
2148964137714103554,3491143987751539247
2153883282842565946,-936817985943779993
2154123111287222536,-1424534518722825711
2155334401172804114,6389107229568747722
2155334401172804114,8813454814222620735
2170431456330669464,-2209294542782556635
2196879459886620791,2697421323970546935
2206588790983298647,-1716510743830622930
221465411814992204,-2925036204046492274
221465411814992204,1514782409085756608
2228620807704377120,679459052527760074
225485027961281741,-4834227391473914693
2261465148237819181,8135369421497343288
227147689684145431,-1284338427640037498
2271645335453381079,-8316054583940633116
2280686984795771427,4058825666303047278
2287427856750168527,4855625274702418946
2287427856750168527,872169597215402519
2297183120523807194,3627005287722068863
2304896223481038841,1002074090237154902
2327169617674942107,1173416906886438019
2335620199163184305,4687840456475250344
2335620199163184305,8390257508262275957
2348451501707619018,-1880179301547860265
2349438810410588430,-1528322646734580580
2349452066966810689,2462470135637795291
2352006334789408392,4745670750603803311
2352310772025467458,2464509482564883293
2356619952862984208,835968100689694013
2358339064529467881,-2255757217105036399
2365989382749076765,-484611391317600873
2395027599577531402,-1721949078179573625
2398696190749162593,6166974841574880579
2399525881063028546,-396686504934034079
2411647136567443853,6088307684632246577
2420038089600798366,-1166348952574789750
2421946299041800792,-1477741566383520810
2425562948681203138,-7899006141191546041
2425562948681203138,184341628339493227
2447264977765036451,3031777728640194074
2495709050565841625,-972505428236464915
2496152974638045708,4667801304452089112
2502495947240431364,-4205124771739893623
2505106351794322456,896740828668078318
2520427523063898580,7764401749041020940
2525763685925305153,3883634774899430269
2533558855442443770,5077621619631722597
2536076349033194670,-2585075472318259992
2536867339835659832,3847164974043723407
2545652926835892276,-1529995923940844763
2548009026054677358,-5051640768049562062
2566454059424583261,6438794754698582856
2566454059424583261,664062571416147949
2573329063597251237,-8828815786484359567
2612939602371945007,-2365368032489736620
2612939602371945007,924154699539930706
2632008442677828030,-4287747255758965685
2632008442677828030,8318014170701630962
2636491334589568699,737121835092387280
2638514187079119897,-4008446725942952669
2638514187079119897,8009705469557188961
2639393360032407763,6156404694373679399
2639393360032407763,8094618092500885806
2658563859191618561,-5789019527214794356
2658563859191618561,-6542771916521588943
2658563859191618561,-6760801002074165761
2659398412540067296,455864739546289872
2662716020490861889,-5928029948723303997
2711404827462674967,-1242258163344425901
272346214926517488,1519598369803080446
2744883034623880555,3216513013442965136
2744883034623880555,8727927615971227868
275165467931744842,-7742224996376169669
2752607749894523557,392876745867753304
2779563750322370168,4711609003298141825
2792292302187609085,8018221552264352814
279568798871344550,7183976401192997514
2819803143210047091,801747950778160128
2823748797351058905,-5251901269821575751
283236686062328979,-1154378917285736852
283729989407537009,-9060796894828439374
2837482178202247684,-6011364859014611433
2840718463713702404,7976233372480869318
2840978317574578136,5497696276595824226
2843112637829453984,-9170521735068961291
2843112637829453984,5129257311346888727
2875863077458083469,-498622094574866134
2876595094570365434,-6893907952367903279
2878165789546727907,-1530970584786597232
2879223300892933055,1731021176784425401
289082110587532376,4701275000699720059
289082110587532376,8567931870940009495
2939789350048045338,-5055720183422366866
2942923244525905156,-3687138817919044749
2949516636147129744,-6869071566629307684
2980812860019796227,-395856761913510788
2981984868583391701,-8429504404500651095
2982759673739379451,-5667789707107277437
2986196395074771100,5701697079068689339
2997156119487126618,-3430208489683667416
2997156119487126618,5218273575887786039
3007099291354196521,-7375522776250035871
3036683124550137177,4403954416923518469
3037721789256312624,4721347803186599552
3054215504180415413,3810505667192316723
3062304422708707346,3683027913153154821
3096392631998124691,4776756623738609275
3107031348793809079,-5981831156263414019
3125213692547870266,5530352191181091491
3162349173380878953,-6955988584475704381
3175884385756649116,-4908238690333452095
3175884385756649116,-6596686959715390481
3180542414385850757,-9045808478330141963
3180542414385850757,1108622010755296377
3180542414385850757,4898541097649052251
3183894294049110164,-6369134523636269006
3187747639247504182,3925436967524528866
3216934504137930236,-308316329554417152
3216934504137930236,177357474091070256
3222127215847281711,1454054438618286534
327871433241763452,1468865464445248547
3282373672923136490,7235801474136272035
3317794321812835790,-1421144405462456948
3338374873528001621,912532668270371255
334406490348526789,6582544825602320718
3348232607899083231,-795200225722763887
3399421811648704626,-3589142547031515051
3402827724758912742,8789894740828966643
3409881297187937521,-6829006438207822219
3419844132291052694,-887633369873532276
3423271344580631988,-5832518341100282189
3425678047422569965,-4090477706080108328
3431709825590370664,5648616666666186289
3437300304302722605,-8063523552542221705
3444342451391820951,-1011632018598592233
3458612405730703646,-474219913926725314
3487601385023179886,-4815695983556678440
3487601385023179886,-895574723171535957
3498786060715161771,422106509360228195
3522354547778850379,7127101931072284704
354449785110919214,-3130941833161531235
3547835156310677583,-6679144703544710864
3553172742950776549,186211319754244918
3553172742950776549,5542849637212786966
3572130021660296639,-2033265231969631413
3572130021660296639,-7514461845188352936
3602266466635126823,-3798447110885404997
3602266466635126823,6791070489398459216
361711388893228124,1184838769187232140
3617561654210896717,5298168300981755492
3625856046647370187,-1752581663650791665
3625856046647370187,-8986653916922122056
3625856046647370187,7619715453992027891
3625856046647370187,7962298537745711503
3639585672890960316,-7967078905929708307
3645477480689115065,1048195810494798683
3645477480689115065,3393242340365115353
3648449824363204264,-1685950515882102589
3656226704620259314,-288504132658833566
3656226704620259314,-938736919471640136
3662912254585440659,2637264629498742912
3669291607199120353,-2712848760516379071
3670040056974714724,-407197892273076621
3700591243053858299,-8956584450322372958
3720801544635396595,40617334019969261
3736313828023285745,1735723047294205149
3739760996093107627,-6985746432089918739
3762750553456422938,3874718694615047908
3764938042372131400,9202677668712449214
3775721255433921886,-6251158008613367638
3789045706139779160,-7784031259192860950
3792118653282050731,3573936569356077760
3805577591531414525,-7825556575993362385
3805577591531414525,-7983556427283619363
3815775528308540138,-4795473836088883130
3818414548197590513,-811368780788635604
3818414548197590513,8333588670971249314
3820869827867095528,-3005937907215592875
3820869827867095528,-3500603635207497294
3820869827867095528,-5286145426381371817
3820869827867095528,3368432150494255217
3838096990133974552,3588215782691651388
3843361488674662856,4207687294959112430
3865911267739687688,-8776309489532213569
3878358054614093405,149677348268883503
3890038613352559076,4623444132038557091
3894305367661878236,6247061625988420327
389913324122422451,207340961640580063
3920202100966895237,3903176445052651197
3928975482961995095,-2400502832349166143
3928975482961995095,-802631071558646064
3935361734106415490,2404269681415402243
3936516133649179046,-6459659515616828755
3936881708481965846,4795087372744195010
3960923973307416958,4952096218134416477
397589735905940770,-7103338422059916854
4010236191437954540,-580331879386875987
4021198100062844175,6924718176182444410
4054071665255089511,8985415776983286121
4059580273132613705,2959099598968045728
4078747155236399798,-859396273558181037
4078747155236399798,1770212274440483306
4082775883853430392,-3573446780625788939
4121928761730609475,-7866112712096854453
4121928761730609475,4639508528976775760
4126796083080759429,-6210427136903394956
4129203670605142197,2423342830283645565
4132784328656511785,-8915258752551904764
4153365510885878689,5179492281015292330
4153365510885878689,9057946471196473681
4163358948729565569,6370413025141701484
4166066496984710141,-4187759161218533117
4175257581715169107,-5019200399117042556
4183639531649390813,-7269892488199443472
4184464012711826706,-2944781523692914951
4191741758536636312,8161001274835462189
4202227047183173913,8194198430146281041
4204873793340126452,-3459036121040675074
4204873793340126452,6891260947578183399
4216909454425978173,-9025958239312405576
4220363251284574983,7424429772919434561
4228504256948848847,850208668176106756
4233767897891325658,1315602086005603895
4234807545414715349,-3119197518075719289
4244277920502292783,-7423277892925306521
4257937522146074446,1775275630927933835
4259792983894338843,-3673131020881165275
4259792983894338843,-5839255705424996519
4262942097744288399,-5230117005938115882
4279453570765793495,6596679175979457461
4292245048113185244,-368322216609406631
4293269126055129132,-6726813563932737349
430562434126549562,8472398833770221698
4306511326977658529,7528056147040249990
4314785606582880536,-2948109034557860249
4325379524512298633,2410171255837642621
4337260197776125343,8886605229491846489
4342239509016511668,7355343153174788385
4384723012709863541,7662384424760446686
4391499783953984354,7984628576739222612
4410023119234026388,3776864460790072285
4410829583994068598,-4363325612977224247
4437760681056689105,-4161627440124810549
4445060419424448902,-4008968377237336817
4482789420166434581,-5313464873992749203
4494981130494094602,-7992170291268769764
449535176454470781,2209972047002569687
449535176454470781,7579880355856353077
4495557227236952045,7864851345163976574
4515557018433849382,5535900959639663755
4517364167778707180,-248574864799453368
454478759916875526,268089284723314922
4551962118871984589,336929311739630004
4570280217849693566,1906548948076165536
457471637873681487,-5692316382141065446
4578904066851310819,4662953494134547548
459854272867775843,-5285554455119566653
4604885208692440704,-7839248439700834595
4624034235087545381,6355125660308143176
4624673422964821642,8716836827197372136
4643194765355483474,6955618311328697102
4664054947835641684,8569045065435238292
4679706997097181068,-6446741706159245889
470050582238960124,4394460867938724435
471006354806422917,7599716167775183867
471006354806422917,8235011195377612082
4711091913390526549,-3382641732324826334
4711091913390526549,2590544583426951522
4727519798217730960,-8354962561830997620
4727519798217730960,6932522189529191132
4730016259762089857,2617944945136918709
4752411004645685212,5887632833768351779
4759538946921128860,320060473156164333
4768053676318455708,7436117535881160708
4769081733094691852,-7583130170099988970
4790789985272056138,7260311567731818779
4795789317168346369,-2953715912084765812
4805144269513085351,7378132029375183786
4814922082582149255,6510921365758484434
4816666827108942625,8984048310962354913
4822884088005477272,-7755555190433585986
482303604095049757,-7095746905624380838
4828718349478318010,2422003344831600625
4830208213389391244,-7000327323900299617
4842705902361237721,4552223206540028977
4882914450856944789,1416221477874790027
489941484507910439,2396152168012442539
4908277761554462182,1913593527471557355
4926391516245896151,-5744571392761889963
4935689739554698428,6736682360888997979
4938214496968328822,-1905468654557062347
4968459955223225710,-2359983544600005068
497330589666115169,2917300239134546672
4985659032370423188,9176094630549254174
5015061217107763861,5007813424161322174
5016383841813470335,8263074860970482237
5025085907164923844,-8397026840094160217
5029108145905331994,4131232551803150524
5034476426443404640,-5858564633544508141
5038639254908082350,-8472536207028380423
5038882605606895727,208151835987755617
5042741561415737630,-5952622607503278025
5043918354973059254,-4709311009261085030
5043944165508526677,-6354736590853597851
5049050525491164904,-4312243910896610157
5052763443734279342,4382575768371561312
5055715419536804893,-7498737712807549370
5109499123629232763,-2265789704878944643
511136364657948847,-111293017088153264
5118992931187035582,-7197989777415432968
5119380968691240115,1230407844213146341
5119508235372896666,-5240976976873152569
5120322586652829240,138130874910865659
5142817292742434489,-9050303327298724427
5154387753329063329,-415949420209620213
515903159275719191,5829001205483588592
515903159275719191,6245139780140696295
5168179464952941311,-8607367771474581800
5168806404184600859,3756238839772944928
5177099941203085912,-7480090605272626517
5181179550529555092,-4455401702580624191
5196991360421339617,-8095694540806135450
5219654032209668968,-4860677934894944185
5238625416789879945,237928682694469312
5264738661960237449,2194569656452631440
5291891256673254672,-3526027748603066973
5297277070307260853,-1389443724602849739
529770662861523908,566924422847039064
5308005327100019806,-4786518808388630634
5308005327100019806,-5273385767760885035
5314287646658507090,582573848715317568
532939477151057992,2489328251623965958
534957175613507904,8497047266230591868
5350356373845402389,-4604153497976234481
5376776049584120611,-3572549356710797241
5380757942063795198,751323518747548976
5380757942063795198,8090900655943249860
5400388579882523888,8107749548904520264
5414331632309310188,-8959807573042666546
5421490367456687745,3077651833894992314
5421490367456687745,7085293846392628065
5423711379070043437,8195401708564173447
5424542723183599030,-2734175003718073945
5424542723183599030,6675128811227391242
542863138325416849,-1397054668401096701
5434350893221209981,-1553979507561688636
5434350893221209981,2928027065699231607
5443662607492895600,-3036408467977345831
5443662607492895600,-4511699535158324076
5447856069989815279,8785649481601505415
5461172883905291310,3206468339583268216
5463286723554448458,-8467191620725768411
546843620445539515,-525600270719562740
546843620445539515,3189168349372081447
5468846133359447822,-4493091338772787195
5468846133359447822,-7856347489557402068
5475492517424413755,-4759771373489740419
548034349823248554,-6797655613452598276
548034349823248554,-7561282196465361204
548034349823248554,-899008193574887583
5513029541306781972,2539115950527681889
5527298477904320662,-8061321215946237024
553277482532929133,-6846664065049003398
5542916276883546441,-398299044897116706
5568775482692338398,2261368002514300773
5569076762168252288,6709274089921747855
558586275892065435,-1160715403890756679
558586275892065435,3878630757652044899
5586079491168127661,7308495996817127893
5600946559033561356,4486507066399417923
5634516134643638346,-517695123324036846
5640894494127416624,-5153064389203779300
5640894494127416624,-7073975530809095090
5648016919672668332,-2230894991305416862
5648659398175009523,3901251962988204631
5657795852189983226,-2836752607526133380
5668420966689058769,1635878177669867696
568886533672819115,-302877611328147708
5693014646291433268,3217693956529594430
5693014646291433268,4846628861372485495
5693531197882156308,-6769971234180145071
569493752799142791,18092345394323611
570417984035375799,-7411761833142772477
5709355832529796753,6680997960604403169
571317747702379370,-5083948546552121583
5718113313620214686,-7308529414544032849
5718113313620214686,6417000717072429714
5720363850643330389,814808564656268539
5758690487228010765,-1243307398135466923
5758690487228010765,6978784966620647136
5759891397206050100,-8238372887405523390
577296802632995072,-1120118305925539216
5773824333126379712,8069879250469966778
5778851918545250356,-6012581420091220705
5778851918545250356,5823067346264793475
5808445835535320854,-8206427733527088412
5834060272934277674,6478554495857556737
5840611307555685205,-643359301863425451
5874714558993185849,7068076453977122263
5876525943670263765,-7447675394623311005
5876525943670263765,-84140195266307334
5876525943670263765,6251307942937099123
5880286952614924379,428151383798799659
5880651882524053047,1841028214289418670
5880651882524053047,5524644207786584944
5912592351976755206,3548120637756468332
5913351144570599048,7071930385034094871
5931141563802020960,-2454824586477280054
5945410752344353574,7569098439254061989
5946484336698437123,-3830382518262451251
5947800715992615661,-4986131667596949458
5947800715992615661,162713712981127195
5956054329323623885,2731617293240741929
5960062721697223972,-5463731100590914746
5960062721697223972,9086354894548380217
5984241912704114252,-385103103819142862
6021444633953150322,-7694495438707548398
6028733831502992536,-7518744078060633311
6046111042955887548,6039678617019065608
6080211612963450520,1240828839155702450
6081629807756790906,-3310525390413871703
608645736111657759,-7898266270995377898
6087308306146287629,8618567883669053126
6111336606299170680,-5757677921863174023
6111687718859505078,5600608673333779837
6111687718859505078,6875433917461202366
6125390408997783253,6061272307307969433
6125390408997783253,657582097855687600
6125432934687591714,-3888679927587874787
6125884260214085091,7348914168871386091
6149086047559810587,-5526931108197885757
6154827164737153199,-6138502885626747086
6161074020894478669,-3839589924803298165
6163942696238246029,-3990213590964181960
6168285001144094250,7848225703106758986
6177009812472316220,-4624629015162560013
6177009812472316220,8467125308444333629
6190275318543340507,-2299067628859449623
6210392871542847972,-1876529377202014415
6261962129931540678,-2849830497929408262
6270307914437752958,7544291985252310176
6284008219673419690,-571558438240060285
6287486026464529695,7471055360532024879
6296076499789686951,433166078838178518
6300280264187296852,-1015207004046154399
6300280264187296852,-3644189785022786709
631359268249741735,-5731347011059171237
631359268249741735,-747036183797706030
6317442120808728743,2793094807736266372
63210035134754262,-7734483425495552996
6337309647316434960,-7561936708872865041
6339203719656356587,-1060057733306520159
6357874442652744302,-5905143463711148816
6388296774947271722,-2027318495505519557
6390270938071205085,-4653477827028714701
6392823669971993461,-8376257411672169031
6395803089636908235,5015978657504691575
6400176682637706949,-7388050641508860989
6401664941544030827,-3182756512654816587
6401664941544030827,-692444815847968649
6401664941544030827,5895684114804318688
6409513913709606560,6033173362209132417
641941506402574112,-7088853413207620909
6434759239289050454,8853884182975069275
6440124419909089772,-2675479652535813239
6440124419909089772,6999259219221418219
6441024239899830109,-2549754889457144646
6441024239899830109,-544649758771840318
64454640246173165,-7589438642163322565
6460260701042390789,-7074922899416093764
6474362605201743445,3956447495586059532
6477522864356567350,7447986430416861798
6497021390058158328,5636548844922850840
6497021390058158328,7214056274387378136
6517056734290573464,7883783095240048784
6521860330543502684,642000897024106877
6541935338750109712,3853091641211969175
6541935338750109712,7412041772608285721
6545965887134275531,-891220450296786134
654831968626495290,-2017869322081518004
6554185422552373989,8502928192337647719
655859235342789508,-7283115956976538822
6581124824915581565,-2545578439975807814
6587511347847877355,2190283242958631179
6597341169216984584,-8097507091572509144
665360639909413922,-904344246065823647
665360639909413922,7264540142616552775
667939847239001198,7499558624998710784
6685117747766003380,4695616046803601547
6685510710580364547,-212678289078931642
6704649518648173830,3131468437916835471
6709096739267549730,-4115051431231020322
6713595137465253268,-7320061853782296965
6725120210771637755,-4936114482718030135
6731298056080600375,7007722977965150010
6751059018590510140,-4160164501587873666
6751408559821889866,5425456776107119183
6765210740153672282,7141331773183385970
6774030353821975523,-6704241530952531793
6788975141062599921,347911247822592929
6788975141062599921,7987437164502279052
6792329094181147969,2216727611912281041
6792329094181147969,8891063859631820873
6809012245919063744,-2327589729470771472
6812800069166254853,7204522056032609241
6832007906790865710,-4718559814820582237
683435847520915212,-3432070602861869774
684423059930344797,-2241634012362823447
684423059930344797,-2773470267484343204
684423059930344797,-8501265421455274635
684423059930344797,8662725144535587294
6848672607332580645,-7595538498435091468
6854021632616634178,-9070719303809709131
6854021632616634178,8489797174547897591
6859553862082693415,-252603343998365596
6877916460479406123,7138873839983104304
6877916460479406123,7952765592841868100
6900240766344659474,7244531167403834010
6904110510305734704,3197195755115509847
6904110510305734704,8242782135533206947
6914317989264791334,-2910218533325680091
6918687768741735135,-4844499856523100104
6924812363328360633,-5669324697499926164
6948275863716082758,-1797238280001209194
6948275863716082758,-7412304825710341309
6959821563077424567,-3678636091547421107
6969742931475817260,-2241563510839681310
6974919511329385855,8555296848511652127
698281471087012750,2899921931164608662
700021677988038072,-1085913194729580634
7000657464880730695,-2725077247998426839
7000657464880730695,2393263672995351612
7018626432312480792,3040493598631128970
7027180476520563449,5305563089135218503
702884282871861347,-2017515980944846436
702884282871861347,1855953371014653609
702884282871861347,839764620490820959
7038915435204274007,-8064180990361881368
7051307890595285635,-8522080690685602211
7069055242324088940,3670012070521002075
7096759310068021885,-7549316584365973046
709961467595072176,3215901358955954560
7107792227619504976,340540658602464197
711292581656149870,-642727127475653870
7122751510582726830,5326850480342839314
7149578006565639679,-5984638615557586240
7149578006565639679,6594119255765054919
7160492664292657617,407938030798480410
7163029464428370360,5351640934163688521
7169087290412173764,-2333279415911599244
7173755751142464856,6284383076953374545
7185467393364061305,-7090218202461065674
7265803875025792673,-4483160110471211223
7302740726091269994,5942428406001635863
7303442892910268823,-9082504343230971801
7318681810038130546,7476121621847002952
7335831836961063165,-2365525812951864422
734870114491252343,-3824961899080788056
7350919910093843910,-5132437453004366635
7361391388413489102,2160775659187664779
737934597115658128,1507223006527719370
7388918161206152718,9183344615056368092
7397635354944180260,-4608183682967320296
7409361037684539462,-7375763345285770692
7426552388091247442,29766499075405517
7446978455171706800,8098620989672000872
7505330689277343031,2783607147711823845
7511867128114593658,3878979320134689237
7521370442652986981,8045560078420667554
7521370442652986981,8051234394603141198
7564399612614922160,-7237979884459334654
7568345823486151531,-8717286709850921977
758210615973334882,-1966511460253885690
758210615973334882,-3327320611639506069
7602200993286946141,-3349869134441839814
7613365311622186286,-2218873494010923164
7616407063536171563,6690275408305751120
7618394647246569809,5478656967241219305
7618394647246569809,8920452339670238427
7638508401821281067,-6539735178416622210
7638957654237041437,1570690817578187768
7643580658764987840,-5312591052869055958
7643580658764987840,-8411684139512621941
7643580658764987840,7370345754606253336
7653313933990613626,7441963025426840419
7653747986058525766,-7463733503100631579
7656911497124666797,1268628728804792547
7658466989039476962,199820206663375493
7685469455482052460,-8380668434103709115
769720076584175118,8474442590470810117
7728238352124318231,-1881140207750480468
7728238352124318231,3401136235943648921
7729193240320580492,-4499015170883681222
7729193240320580492,-5276170875410652871
7738369773780882381,1837249781226220481
7738369773780882381,2206096907795030869
7759964756759349435,-2589087710862480800
7766588484489137561,-301578864459842846
77733872508379690,5634505803123649684
7787540039562512578,4055130616003590898
7797808494110058495,-8237696072014925114
7797808494110058495,1293857386817701870
7798090476720000866,-1269572700754219155
7805826757920100713,-345511243696177720
7807099666509359518,7452386395922595838
7807099666509359518,9059881128223490926
7811293245358522053,-7647168546148302263
7838993005679160276,-339046188615624441
7838993005679160276,1709234333806156887
7840088329486055856,3681586184136489144
7854453332754368905,6050721884578726652
7879145415947911296,-4216964565203898763
7888136404314409307,587850067303374522
7909908486296784328,1555198082898664926
7935561301471961420,5497783214820271217
7937434235366949979,8080298788408062113
7948895315929741130,1603170633706487185
7954726030784069249,-5351001409211865549
7969115981825138273,-2325273879069860328
7969115981825138273,-3459395930547096762
7969115981825138273,4561168042658559223
7969115981825138273,6927834866092826029
7987890937597915649,5405590022695335994
7995039901661070347,-3861233961946949093
7995039901661070347,-6941866509904202197
7995039901661070347,601119182617923010
8000463828958293433,6946179588212087087
8001144693922266522,-1336406489259077555
8030976511629623607,8131221075616439541
8035920013130186850,6584358913957208400
8035920013130186850,7199824909207647679
8036443174449761957,7404089030387551030
8058561392786574882,2694167286970075067
8078657156395381071,106879428715305600
8107914942009795832,-7279451599532429283
8111467598404436871,-8626842210922147154
8111467598404436871,2618246378355827814
8121693948156857209,-873301350695890105
8122350087077187223,-9042099222941382866
8122507917849963880,7247828443592477755
8122507917849963880,737999641886776114
8132528047056708664,-3463261347729631979
8154073199305712444,1645062763561449120
8166895114754703113,4558396657744532443
8189253568120053500,-2782751895757884444
8218990318256422596,3413595713089962312
8229058854479316350,-9003802443036597260
8262265336619228183,-2406174391701514486
8270741939120534176,-9204368336301661235
8275756266205792556,2262183688727321179
8275756266205792556,8932584668699625611
8282242027989767628,8281714348438366331
8301785746357555944,3160892929416994755
8308694881045720775,-6469509000505256445
8309576450413156375,-8372595912378750856
8313421615651581772,6855585883694143446
8348886683991674237,4057241435746624297
8351965039460539722,883404589639610730
8371409211196321481,-4858332812908658119
8379909167083134564,-5070006982172253530
8390218932019610564,4466430777107928815
8391931306741043002,-1428835351886339221
8401407174255404691,-360257955855043432
8402850283669425958,1801781152800493322
8403531514907326432,-2375745967740579789
8403531514907326432,-498904688391099943
8405446812477393109,-1085057445223178661
8411406154921169151,3406629383888346922
8419862748703528331,7747195857748083422
8434262759952881299,-4547887294944443430
8448510206418498437,2391450944146487887
8450581969905940249,4582798968226078767
8462269205723837041,8025116705608027964
8485243163016372410,-6604884179956652658
849328652000037096,7390099934887097176
8499347108109989357,-7105307237079179022
8501378236020553087,4615356069829012710
850265457425631830,-1972791771707402965
850265457425631830,9102289202984148620
850265457425631830,975649127064079667
8514068087035051424,2187156664224687450
8514068087035051424,7656376876864049835
8516504484995511023,-1806157834508719933
8527692208910478665,-5382089956141670333
8534876476199353826,8877839820483332120
8558335139897754654,6199343388774497181
8594459783245895527,2975666081894859889
