subtitleId:ID(Subtitle),name,url,:LABEL
-5132437453004366635,"By sex, 1996–2006, number of years without requiring assistance",https://figure.nz/chart/xKILBPu1oZUPnWbx,Subtitle
-5138820901116446394,"2013 Census, number of people employed",https://figure.nz/chart/n0Ram09hnRrJKH0A-mzM3y5RkOiqfpra1,Subtitle
-5140617507182814575,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/R4uQId6Yxo0rRBql-5YamDQzRLWYRU5Qp,Subtitle
-5144763716512512569,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/R4uQId6Yxo0rRBql-OaKskMNawZEMMJY4,Subtitle
-5153064389203779300,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/vI3IY2L76B6dB8F6-cRrqrtNhFZ2J3SiX,Subtitle
-517695123324036846,"By sex and age group, 2010–2012, rate per 100,000 population",https://figure.nz/chart/QEXuwHKMzHYas6PU-P6NP6RJ37jxVmqYA,Subtitle
-5188763827156835614,"By region, 2013 Census, rate per 1000 people employed",https://figure.nz/chart/XerAoMjj0oSS1tcy-wxRdbhf0WIAH9Xyd,Subtitle
-5188971622555261976,"By ethnicity, 2009 & 2012, % of recent Internet users",https://figure.nz/chart/yiuh7qKhyARYertf,Subtitle
-5196493361981369493,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-rhfKnAXWVshvQMcS,Subtitle
-5230117005938115882,"By industry, 2013, % of businesses within each industry",https://figure.nz/chart/1wAKh78QWsqeZ5KJ,Subtitle
-5236753448270505340,"By deprivation quintile, year ended June 2016, % of eligible children within group",https://figure.nz/chart/IWzQjuySCJsIw54P-Rk7w8QZFZVnd0fpw,Subtitle
-5240976976873152569,"By age group and sex, year ended June 2012",https://figure.nz/chart/vqjmIXpB4jmQ7cmU-6nBLeohyPPqfS6ll,Subtitle
-5242483120414316886,Estimates and projections for the year ended March 2016–2019,https://figure.nz/chart/9s9pPXy7AJEn9fyh-Dpt70eftTm6bfcHT,Subtitle
-5247884503006264728,"By sex and age group, year ended June 2015, % of adults within group",https://figure.nz/chart/7wMXsesJ13yNUf8h-8vJVZwMo6w5mAfJu,Subtitle
-5251901269821575751,"By age group and sex, year ended June 2012, number of people",https://figure.nz/chart/dotZY39sZvAbMd9q-tCPOj3FZxKiAXi45,Subtitle
-525600270719562740,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/vI3IY2L76B6dB8F6-ojq5hQ0UVZqAuRkj,Subtitle
-5266533007787519939,"By ethnicity, 2013, %",https://figure.nz/chart/7ezmV43ldaCSnbUE-pYy0ZHIHF3Yzxnkm,Subtitle
-5273385767760885035,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/CedWte7xjTL5Y9Xt-3sWEpoD42M9p1nTl,Subtitle
-5276170875410652871,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/F0jZBij8PpbRbvHu-YO6TROcSqkl3tYC8,Subtitle
-5285554455119566653,"2011–2014 average, % of all children aged 2-14 years",https://figure.nz/chart/3QqPIC9MP2Dwrmb6,Subtitle
-5286145426381371817,"By age group and sex, year ended June 2012",https://figure.nz/chart/feKWBW245mXci6iH-Am1vvx8lMRsZERvO,Subtitle
-5289075893178014393,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/F0jZBij8PpbRbvHu-vZSZN1RQPIpzK100,Subtitle
-5312591052869055958,"By sex and neighbourhood deprivation, year ended June 2015, % of children within group",https://figure.nz/chart/4tJmF5Fv2yRf4rpy-8ktjFihrXliB2PWD,Subtitle
-5313464873992749203,"By discharge destination, year ended June 2012, thousands of people",https://figure.nz/chart/S098IbnpfVUqfDn1,Subtitle
-5324649698663251013,"2006 & 2013 Census years, number of people aged 15+",https://figure.nz/chart/6RkK5PI7HhkQn0lN-xpW015hUyxxOEp6v,Subtitle
-5351001409211865549,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-5kY5arsSrMmmUysd,Subtitle
-5362128710697826755,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-q2PfTWBVKOrT7WfN,Subtitle
-5382089956141670333,"Estimates and projections for the year ended March 2016–2019, number of people employed",https://figure.nz/chart/zhrCWSKhJveTtlFs-ht3n6Y362Op0niKv,Subtitle
-5402014400035406579,2001–2015,https://figure.nz/chart/ds7lnZDk8lUK0dZo-zl9fkId3tWVVDRim,Subtitle
-5413179445078978508,"By deprivation quintile, year ended June 2016, % of eligible children within group",https://figure.nz/chart/IWzQjuySCJsIw54P-rUEIomOFaFElktRe,Subtitle
-5420766125845526425,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/CedWte7xjTL5Y9Xt-t0iqQVZLjk9rbymj,Subtitle
-542289103431111300,"By region, 2013, number of people employed",https://figure.nz/chart/4emD247Kji7LLXLu,Subtitle
-54384909864576041,"2000–2015, number of employees",https://figure.nz/chart/tAQeOoJ0aDCZo3ER-ztbuSQ1hoU6vSL0H,Subtitle
-544649758771840318,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/R4uQId6Yxo0rRBql-QhqwczzUpBlMDukp,Subtitle
-5463731100590914746,"By whether domestic or international, all tertiary levels, 2008–2015",https://figure.nz/chart/c4aLPViYFVptBZ0L-7j1hpqrWVvndyChR,Subtitle
-5471366750116763017,"2013 Census, number of people employed",https://figure.nz/chart/RRCkp3KercDFyFfW-roQnXb2vvCI2VYVK,Subtitle
-5479191088474285237,"Year ended June 2015, NZD millions",https://figure.nz/chart/vq48v1uPvNrm37C3-xLBVtb5NR42ttlOq,Subtitle
-5511842235967292071,"Year ended June 2015, NZD millions",https://figure.nz/chart/vq48v1uPvNrm37C3-Dox8Mr9cYcLppNV2,Subtitle
-5526931108197885757,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-hBanosUA3wuUtZAd,Subtitle
-5531480254314272730,"2013 Census, number of people employed",https://figure.nz/chart/RRCkp3KercDFyFfW-Qd8yvEyJNdJCK7AO,Subtitle
-5566064306715734363,"Estimates and projections for the year ended March 2016–2019, number of people employed",https://figure.nz/chart/zhrCWSKhJveTtlFs-QE9NAQzebCcXdZYD,Subtitle
-5601427582568346086,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-YQL4jUVkvqBKTdio,Subtitle
-5603654177338815597,"2013 Census, number of people employed",https://figure.nz/chart/RRCkp3KercDFyFfW-LawkFiyTyKonTaek,Subtitle
-5607751279420771439,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-QY5TxiXc3BjaVzoP,Subtitle
-5637008840821971378,"By industry, 2014, % of businesses that use the Internet (with 6 employees or more)",https://figure.nz/chart/ww7zYkpc0uHmz0qo-evBWoASqr7ad1dny,Subtitle
-5667789707107277437,"By sex, 2013, thousands of people who have disabilities",https://figure.nz/chart/Vrj6kLvoqOTLre4j,Subtitle
-5669324697499926164,"2010–2014, number of births per 1000 women of reproductive age",https://figure.nz/chart/7fH0Ul72i7yKaXnY-FOIOUbjF4kuNZYbJ,Subtitle
-5692316382141065446,2001–2015,https://figure.nz/chart/ds7lnZDk8lUK0dZo-VDMXlOLKznunKmYD,Subtitle
-5692351401760424398,"2013 Census, number of people employed",https://figure.nz/chart/RRCkp3KercDFyFfW-c8PEqknVBbj73I7J,Subtitle
-571558438240060285,"By expenditure group, year ended June 2013 & 2016, NZD",https://figure.nz/chart/t1esyohiJmbcElex,Subtitle
-5731347011059171237,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/vI3IY2L76B6dB8F6-NLIalKHPH7C8h4bB,Subtitle
-5743480162392924602,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/vI3IY2L76B6dB8F6-JYVe0EwDiATeSxAS,Subtitle
-5744571392761889963,"Year ended June 2015, NZD millions",https://figure.nz/chart/vq48v1uPvNrm37C3-0zyQAOl66ff42Zfh,Subtitle
-5757677921863174023,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-puMQE5X12Ml82JNm,Subtitle
-5776639095324083246,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/CedWte7xjTL5Y9Xt-fJ3fFc4qU1LF0cjD,Subtitle
-5787635318674410575,"2006 & 2013 Census years, number of people aged 15+",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-HFjJK7HUxO7Os9jB,Subtitle
-5789019527214794356,"By sex and neighbourhood deprivation, year ended June 2015, % of adults within group",https://figure.nz/chart/ojfxVBkh2NaSUKCP-wuuhSJUTFc3Lkndy,Subtitle
-5789132185273388142,"2009–2015, NZD millions (excluding GST)",https://figure.nz/chart/dwIl6EycvU8L3nYH-UWaQ6DBE66zhOJXU,Subtitle
-580331879386875987,"By deprivation quintile, year ended June 2016, % of eligible children within group",https://figure.nz/chart/IWzQjuySCJsIw54P-TLDbI7Loo66rvFil,Subtitle
-5832518341100282189,"Excl. change in livestock, year ended March 2014 & 2015, NZD billions",https://figure.nz/chart/mEwtTjooETjaDssH,Subtitle
-5839255705424996519,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/R4uQId6Yxo0rRBql-OuTFDLwVJ479tPCF,Subtitle
-5858564633544508141,"By deprivation quintile, year ended June 2016, % of eligible children within group",https://figure.nz/chart/IWzQjuySCJsIw54P-iFYjL6ZFNNXqhWuC,Subtitle
-5866263649584270406,"By age group and sex, year ended June 2012, number of people",https://figure.nz/chart/8aIuYHeHobno9HtF-FiMztVhXF8a2BzRA,Subtitle
-5871637592154297459,"By manufacturing industry, 2014, petajoules",https://figure.nz/chart/rd9ax60jjsvVm8ld,Subtitle
-5884710084857324700,"By deprivation quintile, year ended June 2016, % of eligible children within group",https://figure.nz/chart/IWzQjuySCJsIw54P-YExCLTmMtPRL4KQh,Subtitle
-5905143463711148816,"By region, 2013, number of people employed",https://figure.nz/chart/VX9o9xJxrXqwBCIa,Subtitle
-5913237534120182781,"By deprivation quintile, year ended June 2016, % of eligible children within group",https://figure.nz/chart/IWzQjuySCJsIw54P-z3CYJBD5bv8V6HvL,Subtitle
-5925023691280266477,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/vI3IY2L76B6dB8F6-cX7nebQ7PkHv4Y4b,Subtitle
-5928029948723303997,"By sex and age group, 2013, %",https://figure.nz/chart/EOMYHNrMrMoEpLYV-BZByTcLUVQvBj39X,Subtitle
-5929178599036269916,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-xkf2d0U4KlUqv0Pd,Subtitle
-5952622607503278025,"By region, 2013, number of people employed",https://figure.nz/chart/KKRlhiiBMTxVBWwV,Subtitle
-5965673871700118989,2001–2015,https://figure.nz/chart/ds7lnZDk8lUK0dZo-WKY3EOjqZJ9Ufhfw,Subtitle
-5981831156263414019,2001–2015,https://figure.nz/chart/ds7lnZDk8lUK0dZo-BcwnLHP87Rcolq1l,Subtitle
-5984638615557586240,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/F0jZBij8PpbRbvHu-7DCuUCs4I4icVX1a,Subtitle
-5989297803394663530,"In the past 12 months, by DHB, 2011–2014 average, % of all children",https://figure.nz/chart/iKHI1Y73I3Qc3ID4,Subtitle
-5994771811573758558,"2013 Q4–2014 Q3, number of filled jobs",https://figure.nz/chart/5y4KvtUUB8PxATtB-IhoQDnwU1N3HkEzF,Subtitle
-6011364859014611433,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-IRVaOMzYeHcEKcT0,Subtitle
-6012581420091220705,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/F0jZBij8PpbRbvHu-Ou48HOlLbTuVhhuf,Subtitle
-6013952569263417058,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-4e96eckqnop8NHPy,Subtitle
-6015847483069514131,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/CedWte7xjTL5Y9Xt-Ubt1DD7OjBzKfQxm,Subtitle
-6017691715740033813,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-226a6D2WHDb77nHv,Subtitle
-6020281108897873555,"By deprivation quintile, year ended June 2016, % of eligible children within group",https://figure.nz/chart/IWzQjuySCJsIw54P-LdHNfIy2dCljRMae,Subtitle
-6030363997877445094,"2013 Census, number of people employed",https://figure.nz/chart/RRCkp3KercDFyFfW-7OuyAt3SsJUSkUQN,Subtitle
-6039408280466890607,2001–2015,https://figure.nz/chart/ds7lnZDk8lUK0dZo-UYKunCfUkxN18RfS,Subtitle
-607071956546036363,"Females, 1948–2011, age-standardised rate per 100,000 population",https://figure.nz/chart/AmOK59fECI0hkZbX,Subtitle
-6094845332784727621,"By sex and age group, 2010–2012, rate per 100,000 population",https://figure.nz/chart/QEXuwHKMzHYas6PU-SaQZfWFtcaNH34D4,Subtitle
-6138502885626747086,"By fuel type, 2013, terajoules",https://figure.nz/chart/qjy8peEH6I2EZKPs-E5BjaIxkasASDIsK,Subtitle
-6170108250607600505,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-H6zdAAaJ6O99DmqS,Subtitle
-6172884179261830580,"By District Health Board, 2011–2014 average, % of all children 1-14 years",https://figure.nz/chart/nkRBDCnMiAVYcqjv,Subtitle
-6184196010548859013,"2006 & 2013 Census years, number of people aged 15+",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-A4AOsvpqzTAlJTrU,Subtitle
-6210427136903394956,"2006 & 2013 Census years, number of people aged 15+",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-QZXlOFap5MdDuURU,Subtitle
-621424307185093016,"By age group and sex, year ended June 2012, number of people",https://figure.nz/chart/dotZY39sZvAbMd9q-rtLmh4wcoxqsPMuK,Subtitle
-621610931931911410,"2013 Census, number of people employed",https://figure.nz/chart/RRCkp3KercDFyFfW-DpXXE5WA7ns34JDK,Subtitle
-6221114521501733128,"By deprivation quintile, year ended June 2016, % of eligible children within group",https://figure.nz/chart/IWzQjuySCJsIw54P-s2RwwiBjaXMbVJRP,Subtitle
-6225710295809208194,"2009–2015, NZD millions (excluding GST)",https://figure.nz/chart/dwIl6EycvU8L3nYH-xQOqdihX9Kf1k3vx,Subtitle
-6227804572261761976,"By industry (plus GST, duties and taxes), 2013, NZD millions",https://figure.nz/chart/W9VhJ662mcUp87Ny-bXwwkEpC8rQZKq3F,Subtitle
-6241852922995232212,"Most common responses only, April 2016, % of businesses (n=501)",https://figure.nz/chart/Iu5LSyihK9HyEV2D-K9QmC3Pc8Ftyhjls,Subtitle
-6251158008613367638,"2013 Census, number of people employed",https://figure.nz/chart/RRCkp3KercDFyFfW-6BrTVXASKOZdFV1D,Subtitle
-6253241078217186821,"2013 Census, number of people employed",https://figure.nz/chart/RRCkp3KercDFyFfW-RjfJkn2AvDueBY2R,Subtitle
-6270057404681830699,"2013 Census, number of people employed",https://figure.nz/chart/CdT2zDtjnziPibPj-USkT49s3eL9SIYIq,Subtitle
-6291678670805541159,"Estimates and projections for the year ended March 2016–2019, number of people employed",https://figure.nz/chart/zhrCWSKhJveTtlFs-wbuiMNjUjwnU7O9o,Subtitle
-629773852033078898,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/CedWte7xjTL5Y9Xt-x0VJzL1BjaAypYOu,Subtitle
-6312788743917940285,Estimates and projections for the year ended March 2016–2019,https://figure.nz/chart/9s9pPXy7AJEn9fyh-pxz7CtqkbenWSLhr,Subtitle
-6319751211660682485,"By impairment type, 2013, % of adults in residential care facilities",https://figure.nz/chart/TKVP3DrHhRZvKasX,Subtitle
-6337219689797685161,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/F0jZBij8PpbRbvHu-aCnpN5sRrtu1ohqU,Subtitle
-6337895871365448082,"By deprivation quintile, year ended June 2016, % of eligible children within group",https://figure.nz/chart/IWzQjuySCJsIw54P-h8ofsXXAmJ1W1aoV,Subtitle
-6354736590853597851,"By impairment type, 2013, thousands",https://figure.nz/chart/Bp5atC12oR9uoJhC-WcHFb4l9ytCH9JCh,Subtitle
-6369134523636269006,"2014, % of businesses that use computers (with 6 employees or more)",https://figure.nz/chart/yYtb9b8bJutZYN98-sitYRUzRU7UaeZQc,Subtitle
-642222076510770102,"By deprivation quintile, year ended June 2016, % of eligible children within group",https://figure.nz/chart/IWzQjuySCJsIw54P-t3vMRfE0TyloaPCD,Subtitle
-642727127475653870,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-C24WuK7iHzTXpdAR,Subtitle
-643359301863425451,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-DQIt0CnwbMKj6rqX,Subtitle
-6446741706159245889,"2011–2015 average, % of children in DHB (unadjusted)",https://figure.nz/chart/BLoxF2F9bYywV0Tq,Subtitle
-6448213262495863833,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-ElxOqZi9UY8RlbDq,Subtitle
-6453005417979820130,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/vI3IY2L76B6dB8F6-vOhSvhUtEKUvsr1X,Subtitle
-645617956441824263,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-RUu3I3CJMpBPcyUe,Subtitle
-6459659515616828755,"By sex and age group, 2010–2012, rate per 100,000 population",https://figure.nz/chart/QEXuwHKMzHYas6PU-uddpm3j12Ec7lavr,Subtitle
-6460911127261327942,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/R4uQId6Yxo0rRBql-JxlNQ7hW0sSEY6xl,Subtitle
-6469509000505256445,"By quarter, 2005 Q3–2014 Q3",https://figure.nz/chart/iCHYpaoZHlSD3szl-bzQPsOAbnUDoa8bR,Subtitle
-6479165575438845807,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/vI3IY2L76B6dB8F6-2URjpIAwiPtLX4vE,Subtitle
-6482092482335631210,Estimates and projections for the year ended March 2016–2019,https://figure.nz/chart/9s9pPXy7AJEn9fyh-cVhNFu8dBhAUcjjV,Subtitle
-6521331857370741141,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/vI3IY2L76B6dB8F6-Vpmzi7nUxedZVjqP,Subtitle
-6526655646397349819,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-KWVM3yXBrs7iPYKZ,Subtitle
-6539735178416622210,"By impairment type, 2013, % of population aged 0–14",https://figure.nz/chart/tHkfv76aQ1oI48LN,Subtitle
-6542771916521588943,"By sex and age group, year ended June 2015, % of adults within group",https://figure.nz/chart/ojfxVBkh2NaSUKCP-CMfmTHmZqHpqYXeD,Subtitle
-6553609515782655181,"By quarter, 2005 Q3–2014 Q3, % of total jobs",https://figure.nz/chart/4WX9khyM9UH8C834-bCrnD2OXnoYdv7dU,Subtitle
-6557369184261028975,Estimates and projections for the year ended March 2016–2019,https://figure.nz/chart/9s9pPXy7AJEn9fyh-ffR2bTlcbq3Vpbv3,Subtitle
-6583176213742036716,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/F0jZBij8PpbRbvHu-lJw03m2Et8koWpcK,Subtitle
-6587961941617563976,2001–2015,https://figure.nz/chart/ds7lnZDk8lUK0dZo-yCBCd8T5INFe3zrd,Subtitle
-6590395366955897438,"2013 Q4–2014 Q3, number of filled jobs",https://figure.nz/chart/eFFITzJsRpZW7VAX-ZCYsFrDI3XAnqzps,Subtitle
-6596048412954284814,"By deprivation quintile, year ended June 2016, % of eligible children within group",https://figure.nz/chart/IWzQjuySCJsIw54P-KN5uwjJsbZ5nrWPv,Subtitle
-6596686959715390481,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/R4uQId6Yxo0rRBql-ZTM77sZqkCDkPVYx,Subtitle
-6604884179956652658,"2006 & 2013 Census years, number of people aged 15+",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-JhcRaz76IyDVYks1,Subtitle
-6613767575388656544,"Financial Year 2015, % of bankruptcy applications",https://figure.nz/chart/zYjeJmScUxiyTi9T,Subtitle
-663885797412903257,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/CedWte7xjTL5Y9Xt-iVReNZRQeN5ujHQ5,Subtitle
-6642400215981367559,Estimates and projections for the year ended March 2016–2019,https://figure.nz/chart/9s9pPXy7AJEn9fyh-wS8fBsxit5x0EwYC,Subtitle
-6654613758320727220,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/R4uQId6Yxo0rRBql-u39QJA8YFosFfpvQ,Subtitle
-6658366472080546331,"2011–2015 average, % of adults within group",https://figure.nz/chart/VTK2lnQ2BljeLHZi,Subtitle
-6679144703544710864,"2006 & 2013 Census years, number of people aged 15+",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-6e8c5Y56Jmqdb6WN,Subtitle
-6704241530952531793,"2013 Census, %",https://figure.nz/chart/YLD1eftMXZOMsBur-Js8hhZQc3mk6au17,Subtitle
-6723832495372326197,"2013 Census, number of people employed",https://figure.nz/chart/RRCkp3KercDFyFfW-VVOKPB2aBXvWscN1,Subtitle
-6726813563932737349,"Domestic plus international visitors, year to March 2015, NZD millions",https://figure.nz/chart/Dj5BlV11iskhdCrB-2fjkaxa9LpyBF2Cz,Subtitle
-6732005699954030842,"2013 Census, %",https://figure.nz/chart/YLD1eftMXZOMsBur-0HUU8uJplxJO1DRK,Subtitle
-6739552979669756480,"2006 & 2013 Census years, number of people aged 15+",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-OBuFj3j0TY1q9Htj,Subtitle
-6760801002074165761,"By sex and ethnicity, year ended June 2015, % of adults within group",https://figure.nz/chart/ojfxVBkh2NaSUKCP-5ZL3H85O3bYFKrnv,Subtitle
-6766927359094473249,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/F0jZBij8PpbRbvHu-3F3e7cHa9N9mOOjA,Subtitle
-6769971234180145071,Estimates and projections for the year ended March 2016–2019,https://figure.nz/chart/9s9pPXy7AJEn9fyh-Y62TsNVnEURkI4EX,Subtitle
-6797655613452598276,"By sex and ethnicity, year ended June 2015, % of adults (with natural teeth)",https://figure.nz/chart/RSc5JSypFbotVAeu-6LJwTuLrhZlX1lfZ,Subtitle
-6799890282345262010,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/F0jZBij8PpbRbvHu-kZb5cSFWX6zhJvWd,Subtitle
-6815033763513857090,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-pcqezFztX2CrE8WC,Subtitle
-6829006438207822219,"By age group and sex, year ended June 2012, number of people",https://figure.nz/chart/dotZY39sZvAbMd9q-iaMWMcMnfTv53JlO,Subtitle
-6846664065049003398,"By type, 2016 Q2",https://figure.nz/chart/fLaQ6u2ccKOW4QJo-2kAmKsj1qaLBl0Ph,Subtitle
-6856942236053706602,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/R4uQId6Yxo0rRBql-hpRB3DD9InLrvJdu,Subtitle
-6869071566629307684,"By age group and sex, year ended June 2012, number of people",https://figure.nz/chart/dotZY39sZvAbMd9q-k2uzvuXN1Ny7uceK,Subtitle
-6869191998685732202,"By age group and sex, year ended June 2012, number of people",https://figure.nz/chart/dotZY39sZvAbMd9q-qei1onaFeDMd9biO,Subtitle
-6874406156770987629,"2010–2014, number of births per 1000 women of reproductive age",https://figure.nz/chart/7fH0Ul72i7yKaXnY-MUywBzaf9yvYnDec,Subtitle
-6885773043125469736,"2013 Census, number of people employed",https://figure.nz/chart/RRCkp3KercDFyFfW-B3YyWXILNxekXZ3C,Subtitle
-6893907952367903279,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",https://figure.nz/chart/jRrVfKRbKpV2BjoC-7WTPFDQrnjWshXWu,Subtitle
-6910075873766698579,"2013 Census, number of people employed",https://figure.nz/chart/RRCkp3KercDFyFfW-wFX9PMsXVqbEW70d,Subtitle
-6921345157312032635,"By region, 2013 Census, rate per 1000 population",https://figure.nz/chart/Z09Ae2iLICTYCTRp-W8luoTJNN9aQqk3o,Subtitle
-692444815847968649,"By region, 2013 Census, rate per 1000 people employed",https://figure.nz/chart/XerAoMjj0oSS1tcy-xhAqHmA3SDI1TIsz,Subtitle
-6941851616031211024,"By age group and sex, year ended June 2012, number of people",https://figure.nz/chart/8aIuYHeHobno9HtF-iQap3Oh3nZcYMTnC,Subtitle
-6941866509904202197,"By sex and age group, year ended June 2015, % of children within group",https://figure.nz/chart/EknP0H04o4QPpQzz,Subtitle
-6955988584475704381,"By age group, 2011–2015 average, % of adults within group",https://figure.nz/chart/WfdCtnoScwwIHp4P-0hcKD2xVFAopH559,Subtitle
-6984857130980256380,Estimates and projections for the year ended March 2016–2019,https://figure.nz/chart/9s9pPXy7AJEn9fyh-QX69X5WjRd4wQSm4,Subtitle
-6985746432089918739,"2010–2014, number of births per 1000 women of reproductive age",https://figure.nz/chart/7fH0Ul72i7yKaXnY-nUbeUJS0XtDv9Fvz,Subtitle
-698591289029497857,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/R4uQId6Yxo0rRBql-bkIEJYZI7xK22876,Subtitle
-7000327323900299617,"By expenditure group, year ended June 2016, NZD",https://figure.nz/chart/EBKTtWyatQ24Xqd4-Ivdq6VkwduFAnNoj,Subtitle
-7001926549130319972,"By deprivation quintile, year ended June 2016, % of eligible children within group",https://figure.nz/chart/IWzQjuySCJsIw54P-yAJKQe85zSPuIoqk,Subtitle
-7010997435525411632,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/R4uQId6Yxo0rRBql-Wo9eVhHvpP7F99DI,Subtitle
-7013168057608206169,"2011 Q1–2016 Q3, % change from previous quarter",https://figure.nz/chart/vI3IY2L76B6dB8F6-oRMaOv1xnWjb7iFb,Subtitle
-7038911136463009334,"2006 & 2013 Census years, number of people aged 15+",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-nohr0Kj6e4rwwCBB,Subtitle
-7062000370162417435,"By age and sex, year ended June 2012, number of new referrals",https://figure.nz/chart/8nRfDKfI5jcpM7HI-aTvQimkQO6pkxdJf,Subtitle
-7073975530809095090,"2011 Q1–2016 Q3, % change from same quarter previous year",https://figure.nz/chart/F0jZBij8PpbRbvHu-B1oZvlvFv1OS5CLa,Subtitle
-7074922899416093764,"2013 Census, number of people employed",https://figure.nz/chart/n0Ram09hnRrJKH0A-VYOzhujsInFcjyzT,Subtitle
-7079136117353760824,"By region, 2013, number of people employed",https://figure.nz/chart/r7odm0mXkpzluuzu,Subtitle
-7088853413207620909,"By industry (plus GST, duties and taxes), 2013, NZD millions",https://figure.nz/chart/W9VhJ662mcUp87Ny-KA8eTkvRyPsLWkRJ,Subtitle
-7090218202461065674,"By industry, 2015 Q3, NZD per week",https://figure.nz/chart/oz9yxKh4kTVp5e1e,Subtitle
