:START_ID(Tag),:END_ID(Title)
ECONOMY,-508105285182986066
ECONOMY,-5173819422832317440
ECONOMY,-5280616284084732321
ECONOMY,-5294352642459123412
ECONOMY,-5401603770399243841
ECONOMY,-5557532404830162165
ECONOMY,-5564887671464089001
ECONOMY,-5667791100961072735
ECONOMY,-568087853133695572
ECONOMY,-5770889400245742835
ECONOMY,-5845656576976693586
ECONOMY,-598801730544561867
ECONOMY,-6094855610742607808
ECONOMY,-6122357381893351962
ECONOMY,-6181538151353143510
ECONOMY,-6256183821726804952
ECONOMY,-625756794783157056
ECONOMY,-6446228711556681701
ECONOMY,-6463459867593891990
ECONOMY,-652189441992982201
ECONOMY,-6528163698136343425
ECONOMY,-6538702242190313398
ECONOMY,-6736785344041693430
ECONOMY,-6772651192053098363
ECONOMY,-694086242470736248
ECONOMY,-70388966232220690
ECONOMY,-7048232725755156933
ECONOMY,-7121485798295501978
ECONOMY,-7172401016286047328
ECONOMY,-7193637294472958421
ECONOMY,-7283685004227311121
ECONOMY,-7323350059889421000
ECONOMY,-752340646333405362
ECONOMY,-7592748767822668841
ECONOMY,-7673666875368014174
ECONOMY,-7825629319522166695
ECONOMY,-7839425278612414895
ECONOMY,-7859152814727272626
ECONOMY,-7900896889631785659
ECONOMY,-7954625572902248220
ECONOMY,-7992974525241260757
ECONOMY,-8076983020106305950
ECONOMY,-8119036170723589286
ECONOMY,-8246873949431847646
ECONOMY,-8330726321857101315
ECONOMY,-8371815299481234494
ECONOMY,-839143308685057071
ECONOMY,-8487789998792190867
ECONOMY,-8639815156845330836
ECONOMY,-8651398169888177652
ECONOMY,-8733526590499950585
ECONOMY,-8746591225737992468
ECONOMY,-8869405004898546469
ECONOMY,-8980464034932718370
ECONOMY,-9071073460343821249
ECONOMY,-964923621675684729
ECONOMY,-966822974772864873
ECONOMY,-970345387010890356
ECONOMY,1076513567373609357
ECONOMY,1159451072429262965
ECONOMY,116152977090001246
ECONOMY,1204480211182999714
ECONOMY,1314638596334421339
ECONOMY,1342145427741298196
ECONOMY,1430068089164382462
ECONOMY,1655671206274299296
ECONOMY,1700756452915230457
ECONOMY,1763939092375447170
ECONOMY,2022053462910214299
ECONOMY,2041384843507130752
ECONOMY,2098096592733599882
ECONOMY,2153883282842565946
ECONOMY,2155334401172804114
ECONOMY,2170431456330669464
ECONOMY,2287427856750168527
ECONOMY,2335620199163184305
ECONOMY,2356619952862984208
ECONOMY,2425562948681203138
ECONOMY,2495709050565841625
ECONOMY,2566454059424583261
ECONOMY,2612939602371945007
ECONOMY,2632008442677828030
ECONOMY,2638514187079119897
ECONOMY,2744883034623880555
ECONOMY,2843112637829453984
ECONOMY,289082110587532376
ECONOMY,2997156119487126618
ECONOMY,3175884385756649116
ECONOMY,3216934504137930236
ECONOMY,3222127215847281711
ECONOMY,3423271344580631988
ECONOMY,3487601385023179886
ECONOMY,3572130021660296639
ECONOMY,3602266466635126823
ECONOMY,3645477480689115065
ECONOMY,3656226704620259314
ECONOMY,3720801544635396595
ECONOMY,3805577591531414525
ECONOMY,3928975482961995095
ECONOMY,4078747155236399798
ECONOMY,4153365510885878689
ECONOMY,4204873793340126452
ECONOMY,4259792983894338843
ECONOMY,449535176454470781
ECONOMY,471006354806422917
ECONOMY,4711091913390526549
ECONOMY,4727519798217730960
ECONOMY,515903159275719191
ECONOMY,5308005327100019806
ECONOMY,5380757942063795198
ECONOMY,5421490367456687745
ECONOMY,5424542723183599030
ECONOMY,542863138325416849
ECONOMY,5434350893221209981
ECONOMY,5443662607492895600
ECONOMY,546843620445539515
ECONOMY,5468846133359447822
ECONOMY,558586275892065435
ECONOMY,5640894494127416624
ECONOMY,568886533672819115
ECONOMY,5693014646291433268
ECONOMY,5718113313620214686
ECONOMY,5758690487228010765
ECONOMY,5778851918545250356
ECONOMY,5947800715992615661
ECONOMY,6111687718859505078
ECONOMY,6125390408997783253
ECONOMY,6177009812472316220
ECONOMY,6300280264187296852
ECONOMY,631359268249741735
ECONOMY,641941506402574112
ECONOMY,6440124419909089772
ECONOMY,6441024239899830109
ECONOMY,6497021390058158328
ECONOMY,6541935338750109712
ECONOMY,6788975141062599921
ECONOMY,6792329094181147969
ECONOMY,6854021632616634178
ECONOMY,6877916460479406123
ECONOMY,6904110510305734704
ECONOMY,6948275863716082758
ECONOMY,7000657464880730695
ECONOMY,7149578006565639679
ECONOMY,7446978455171706800
ECONOMY,7521370442652986981
ECONOMY,758210615973334882
ECONOMY,7602200993286946141
ECONOMY,7618394647246569809
ECONOMY,7728238352124318231
ECONOMY,7729193240320580492
ECONOMY,7738369773780882381
ECONOMY,7797808494110058495
ECONOMY,7805826757920100713
ECONOMY,7807099666509359518
ECONOMY,7838993005679160276
ECONOMY,8035920013130186850
ECONOMY,8111467598404436871
ECONOMY,8122507917849963880
ECONOMY,8275756266205792556
ECONOMY,8403531514907326432
ECONOMY,850265457425631830
ECONOMY,8514068087035051424
ECONOMY,8668383331565479202
ECONOMY,8776430382648103891
ECONOMY,8819022833291843328
ECONOMY,8828943595233743115
ECONOMY,8881411527200380040
ECONOMY,8966865091311992781
ECONOMY,8991905452795045523
ECONOMY,8993408026519087963
ECONOMY,9149651102579224303
ECONOMY,9151650428981279387
ECONOMY,95351776273916100
ECONOMY,974910047786056085
EDUCATION,-2928700964515605844
EDUCATION,-3286147965874149997
EDUCATION,-3647889532115490423
EDUCATION,-3762346198139564830
EDUCATION,-3891926346119338143
EDUCATION,-5708623946622962476
EDUCATION,-573976064631130678
EDUCATION,-6646431857868441402
EDUCATION,-6965562181471113617
EDUCATION,-7882688849211604042
EDUCATION,1199372461081379832
EDUCATION,2280686984795771427
EDUCATION,3522354547778850379
EDUCATION,3762750553456422938
EDUCATION,4223919753190706979
EDUCATION,4551962118871984589
EDUCATION,5709355832529796753
EDUCATION,5960062721697223972
EDUCATION,6125432934687591714
EDUCATION,7564399612614922160
EDUCATION,7638957654237041437
EDUCATION,7653747986058525766
EMERGENCY,-4460898512802864232
EMERGENCY,-8783326044067435256
EMERGENCY,8132528047056708664
EMPLOYMENT,-1041548130744590209
EMPLOYMENT,-1178640323516596658
EMPLOYMENT,-1293504252859908991
EMPLOYMENT,-1347600691472328517
EMPLOYMENT,-1371060508632459655
EMPLOYMENT,-1478942982981238255
EMPLOYMENT,-1491443451963059268
EMPLOYMENT,-1528972035699729953
EMPLOYMENT,-1551687525719134078
EMPLOYMENT,-1565001642501867458
EMPLOYMENT,-1584234696299737036
EMPLOYMENT,-160369125058888850
EMPLOYMENT,-1612283822818732955
EMPLOYMENT,-1750446024961273770
EMPLOYMENT,-1820667533929049550
EMPLOYMENT,-1821047045917776353
EMPLOYMENT,-1826511719249665927
EMPLOYMENT,-1886750096533718109
EMPLOYMENT,-1930057123275005266
EMPLOYMENT,-1947301536307857094
EMPLOYMENT,-197820934100764006
EMPLOYMENT,-2057778835697667824
EMPLOYMENT,-2110284090915470335
EMPLOYMENT,-2166566830457073206
EMPLOYMENT,-2201270831673089375
EMPLOYMENT,-2267626383277532721
EMPLOYMENT,-232813311610740087
EMPLOYMENT,-2358419044481159136
EMPLOYMENT,-2422798848647906024
EMPLOYMENT,-2437850122884616733
EMPLOYMENT,-2560245471492499176
EMPLOYMENT,-2565197711651588246
EMPLOYMENT,-2579710807421759647
EMPLOYMENT,-2659080766831042321
EMPLOYMENT,-2701686030551839456
EMPLOYMENT,-2714024345948049149
EMPLOYMENT,-2741606593890254269
EMPLOYMENT,-2777095423880665467
EMPLOYMENT,-2841920590841866429
EMPLOYMENT,-2902610554897266723
EMPLOYMENT,-2928700964515605844
EMPLOYMENT,-2970190457501355692
EMPLOYMENT,-2989741896348497358
EMPLOYMENT,-3084220697786279393
EMPLOYMENT,-3224268102197542878
EMPLOYMENT,-3300465727693306332
EMPLOYMENT,-3325532424069451376
EMPLOYMENT,-3333155712776606178
EMPLOYMENT,-3341636254041997544
EMPLOYMENT,-3366469673412957276
EMPLOYMENT,-3373603472118563873
EMPLOYMENT,-3457590982879412021
EMPLOYMENT,-3616331518016449145
EMPLOYMENT,-3647889532115490423
EMPLOYMENT,-3648600516973519070
EMPLOYMENT,-3741562964459206299
EMPLOYMENT,-3762346198139564830
EMPLOYMENT,-3763222907907968197
EMPLOYMENT,-3764124656679398893
EMPLOYMENT,-379423893774780128
EMPLOYMENT,-3891926346119338143
EMPLOYMENT,-3898026758745226577
EMPLOYMENT,-3945942848781826585
EMPLOYMENT,-3992757235954239034
EMPLOYMENT,-4002199295567791067
EMPLOYMENT,-4122508012064628495
EMPLOYMENT,-4197141190036537180
EMPLOYMENT,-4197513409957740330
EMPLOYMENT,-4242626772217826991
EMPLOYMENT,-4284653990928766671
EMPLOYMENT,-4359653985732714171
EMPLOYMENT,-4369963415494657596
EMPLOYMENT,-4372850273354691651
EMPLOYMENT,-4393347116531506930
EMPLOYMENT,-4460898512802864232
EMPLOYMENT,-460178339774125616
EMPLOYMENT,-4640708479550964260
EMPLOYMENT,-4703614381177998681
EMPLOYMENT,-470828959300495588
EMPLOYMENT,-4725925915581914928
EMPLOYMENT,-4762113390305347679
EMPLOYMENT,-4823234761213997241
EMPLOYMENT,-5023977384962624584
EMPLOYMENT,-5057059355646777275
EMPLOYMENT,-5059054186370357183
EMPLOYMENT,-5067034542479777102
EMPLOYMENT,-5365482467584783850
EMPLOYMENT,-538582755556816732
EMPLOYMENT,-5476933028621589491
EMPLOYMENT,-5502147223515085981
EMPLOYMENT,-5571175142152694864
EMPLOYMENT,-558777328604143662
EMPLOYMENT,-5761380901353369012
EMPLOYMENT,-5802996472865018095
EMPLOYMENT,-5828884156577389756
EMPLOYMENT,-5848824475363130042
EMPLOYMENT,-585600169344529038
EMPLOYMENT,-5959590212747229017
EMPLOYMENT,-6094879969662441488
EMPLOYMENT,-6166544085622122738
EMPLOYMENT,-6168108984144902276
EMPLOYMENT,-6394441920629573256
EMPLOYMENT,-6398794076380683425
EMPLOYMENT,-6406094545842927690
EMPLOYMENT,-6424100740824787039
EMPLOYMENT,-6424868772280850071
EMPLOYMENT,-6476429471612107791
EMPLOYMENT,-6552343613998241706
EMPLOYMENT,-6567192693436243195
EMPLOYMENT,-6592505756986660036
EMPLOYMENT,-6593916678897178871
EMPLOYMENT,-6646431857868441402
EMPLOYMENT,-6709287240245636210
EMPLOYMENT,-6777990115272653481
EMPLOYMENT,-68022592790038990
EMPLOYMENT,-6863723486377858614
EMPLOYMENT,-7021006324621574497
EMPLOYMENT,-7024879743670947709
EMPLOYMENT,-7037195291438074751
EMPLOYMENT,-7056699594023257138
EMPLOYMENT,-7111441455237470257
EMPLOYMENT,-7121224960380383247
EMPLOYMENT,-7215933675829607955
EMPLOYMENT,-7233851389299589417
EMPLOYMENT,-7289737012928836793
EMPLOYMENT,-7355134649515263471
EMPLOYMENT,-7379950807922091516
EMPLOYMENT,-7393750313572218838
EMPLOYMENT,-757566301106201991
EMPLOYMENT,-7638737865676577573
EMPLOYMENT,-774505731473614940
EMPLOYMENT,-775039648807665247
EMPLOYMENT,-7896830379202021062
EMPLOYMENT,-8001956167774732571
EMPLOYMENT,-8078218947400775085
EMPLOYMENT,-8087135027860467669
EMPLOYMENT,-8098520990643866826
EMPLOYMENT,-8149805072885543875
EMPLOYMENT,-8150316533725776964
EMPLOYMENT,-816581160582127552
EMPLOYMENT,-8208915405167418032
EMPLOYMENT,-8212570014068895130
EMPLOYMENT,-8221440077511590679
EMPLOYMENT,-8225467394457540787
EMPLOYMENT,-8425228231977363652
EMPLOYMENT,-8511237394577254620
EMPLOYMENT,-8607853787216122431
EMPLOYMENT,-8677126541538699722
EMPLOYMENT,-8723879474046076764
EMPLOYMENT,-8730483327488877747
EMPLOYMENT,-8767288404019205178
EMPLOYMENT,-878253708478228610
EMPLOYMENT,-8783326044067435256
EMPLOYMENT,-8797883021804968849
EMPLOYMENT,-8821867111988720822
EMPLOYMENT,-8845980824599276127
EMPLOYMENT,-8876696813429248146
EMPLOYMENT,-8881225470062113946
EMPLOYMENT,-8887741248595897379
EMPLOYMENT,-8915170335121429701
EMPLOYMENT,-9047572386343026698
EMPLOYMENT,-9090465691805122374
EMPLOYMENT,-9124855606637821835
EMPLOYMENT,-9136029002685133400
EMPLOYMENT,-982148882745523720
EMPLOYMENT,-993893065578840133
EMPLOYMENT,1041306352466062318
EMPLOYMENT,1081288452671971570
EMPLOYMENT,1186004539077555923
EMPLOYMENT,1199372461081379832
EMPLOYMENT,1277542076587203337
EMPLOYMENT,14652142921168816
EMPLOYMENT,1481986712892338391
EMPLOYMENT,1690635239413803402
EMPLOYMENT,1727943755821306762
EMPLOYMENT,1793700875707672582
EMPLOYMENT,1798647189405058763
EMPLOYMENT,1849913648359537561
EMPLOYMENT,1877697942316370665
EMPLOYMENT,2007364179948258588
EMPLOYMENT,2050125787758655469
EMPLOYMENT,2097615733075523435
EMPLOYMENT,2153883282842565946
EMPLOYMENT,2196879459886620791
EMPLOYMENT,2206588790983298647
EMPLOYMENT,2358339064529467881
EMPLOYMENT,2395027599577531402
EMPLOYMENT,2496152974638045708
EMPLOYMENT,2502495947240431364
EMPLOYMENT,2520427523063898580
EMPLOYMENT,2536076349033194670
EMPLOYMENT,2536867339835659832
EMPLOYMENT,2548009026054677358
EMPLOYMENT,2639393360032407763
EMPLOYMENT,272346214926517488
EMPLOYMENT,2752607749894523557
EMPLOYMENT,283729989407537009
EMPLOYMENT,2879223300892933055
EMPLOYMENT,2894418312576991591
EMPLOYMENT,2942923244525905156
EMPLOYMENT,2981984868583391701
EMPLOYMENT,2986196395074771100
EMPLOYMENT,3096392631998124691
EMPLOYMENT,3125213692547870266
EMPLOYMENT,3180542414385850757
EMPLOYMENT,3282373672923136490
EMPLOYMENT,3425678047422569965
EMPLOYMENT,3431709825590370664
EMPLOYMENT,3437300304302722605
EMPLOYMENT,3458612405730703646
EMPLOYMENT,354449785110919214
EMPLOYMENT,361711388893228124
EMPLOYMENT,3720801544635396595
EMPLOYMENT,3764938042372131400
EMPLOYMENT,3775721255433921886
EMPLOYMENT,3789045706139779160
EMPLOYMENT,3792118653282050731
EMPLOYMENT,3818414548197590513
EMPLOYMENT,3838096990133974552
EMPLOYMENT,3843361488674662856
EMPLOYMENT,3890038613352559076
EMPLOYMENT,3960923973307416958
EMPLOYMENT,4021198100062844175
EMPLOYMENT,4163358948729565569
EMPLOYMENT,4175257581715169107
EMPLOYMENT,4191741758536636312
EMPLOYMENT,430562434126549562
EMPLOYMENT,4306511326977658529
EMPLOYMENT,4337260197776125343
EMPLOYMENT,4391499783953984354
EMPLOYMENT,4494981130494094602
EMPLOYMENT,4515557018433849382
EMPLOYMENT,4551962118871984589
EMPLOYMENT,4624034235087545381
EMPLOYMENT,4643194765355483474
EMPLOYMENT,4842705902361237721
EMPLOYMENT,4908277761554462182
EMPLOYMENT,4968459955223225710
EMPLOYMENT,5042741561415737630
EMPLOYMENT,5052763443734279342
EMPLOYMENT,5109499123629232763
EMPLOYMENT,5119380968691240115
EMPLOYMENT,5120322586652829240
EMPLOYMENT,5177099941203085912
EMPLOYMENT,5238625416789879945
EMPLOYMENT,5291891256673254672
EMPLOYMENT,529770662861523908
EMPLOYMENT,5314287646658507090
EMPLOYMENT,5350356373845402389
EMPLOYMENT,5376776049584120611
EMPLOYMENT,5414331632309310188
EMPLOYMENT,542863138325416849
EMPLOYMENT,5447856069989815279
EMPLOYMENT,5461172883905291310
EMPLOYMENT,5475492517424413755
EMPLOYMENT,5568775482692338398
EMPLOYMENT,5648659398175009523
EMPLOYMENT,5693531197882156308
EMPLOYMENT,5874714558993185849
EMPLOYMENT,5912592351976755206
EMPLOYMENT,5945410752344353574
EMPLOYMENT,5956054329323623885
EMPLOYMENT,6028733831502992536
EMPLOYMENT,6219317085450901158
EMPLOYMENT,6270307914437752958
EMPLOYMENT,6357874442652744302
EMPLOYMENT,6390270938071205085
EMPLOYMENT,6392823669971993461
EMPLOYMENT,6401664941544030827
EMPLOYMENT,6409513913709606560
EMPLOYMENT,6434759239289050454
EMPLOYMENT,6460260701042390789
EMPLOYMENT,6521860330543502684
EMPLOYMENT,655859235342789508
EMPLOYMENT,665360639909413922
EMPLOYMENT,6685510710580364547
EMPLOYMENT,6709096739267549730
EMPLOYMENT,6725120210771637755
EMPLOYMENT,6751408559821889866
EMPLOYMENT,6765210740153672282
EMPLOYMENT,6774030353821975523
EMPLOYMENT,6812800069166254853
EMPLOYMENT,683435847520915212
EMPLOYMENT,684423059930344797
EMPLOYMENT,6848672607332580645
EMPLOYMENT,6900240766344659474
EMPLOYMENT,6959821563077424567
EMPLOYMENT,6974919511329385855
EMPLOYMENT,7038915435204274007
EMPLOYMENT,7051307890595285635
EMPLOYMENT,7160492664292657617
EMPLOYMENT,7163029464428370360
EMPLOYMENT,7185467393364061305
EMPLOYMENT,7335831836961063165
EMPLOYMENT,7397635354944180260
EMPLOYMENT,7409361037684539462
EMPLOYMENT,7564399612614922160
EMPLOYMENT,7568345823486151531
EMPLOYMENT,7653747986058525766
EMPLOYMENT,7685469455482052460
EMPLOYMENT,7759964756759349435
EMPLOYMENT,77733872508379690
EMPLOYMENT,7811293245358522053
EMPLOYMENT,7888136404314409307
EMPLOYMENT,7937434235366949979
EMPLOYMENT,7969115981825138273
EMPLOYMENT,8001144693922266522
EMPLOYMENT,8036443174449761957
EMPLOYMENT,8058561392786574882
EMPLOYMENT,8132528047056708664
EMPLOYMENT,8154073199305712444
EMPLOYMENT,8308694881045720775
EMPLOYMENT,8434262759952881299
EMPLOYMENT,8516504484995511023
EMPLOYMENT,8527692208910478665
EMPLOYMENT,8594459783245895527
EMPLOYMENT,8597974223390263077
EMPLOYMENT,8623445141014623944
EMPLOYMENT,8664178065676226653
EMPLOYMENT,8770628910542277082
EMPLOYMENT,8787084663152919567
EMPLOYMENT,8816054137716121078
EMPLOYMENT,8926109353160598493
EMPLOYMENT,9001616062900826536
EMPLOYMENT,909375787270213508
EMPLOYMENT,9127607861066555306
EMPLOYMENT,9175135178016584641
ENERGY,-1897474907334693061
ENERGY,-2311562274798942959
ENERGY,-4459321389597486636
ENERGY,-4563339838967067758
ENERGY,-6085401307811129439
ENERGY,-7133483382295990549
ENERGY,-7191675863572790341
ENERGY,-8571561847982323547
ENERGY,1607700245662286311
ENERGY,1640421604347953049
ENERGY,4262942097744288399
ENERGY,5773824333126379712
ENERGY,6154827164737153199
ENTERTAINMENT,-7266227501010366812
ENVIRONMENT,-3524590432680738733
ENVIRONMENT,-6085401307811129439
ENVIRONMENT,-8603269244525060664
ENVIRONMENT,254208803119649985
ETHNICITY,-1478140524312774720
ETHNICITY,-2052948733781642051
ETHNICITY,-2505993734543683035
ETHNICITY,-3147046500771947015
ETHNICITY,-5497106852917569494
ETHNICITY,-573976064631130678
ETHNICITY,-6007720245937109793
ETHNICITY,-697385657676211093
ETHNICITY,-7788643399736200497
ETHNICITY,-908465516680429280
ETHNICITY,1955503208158271131
ETHNICITY,2792292302187609085
ETHNICITY,3162349173380878953
ETHNICITY,3553172742950776549
ETHNICITY,3762750553456422938
ETHNICITY,3820869827867095528
ETHNICITY,4132784328656511785
ETHNICITY,5423711379070043437
ETHNICITY,5569076762168252288
ETHNICITY,7638957654237041437
ETHNICITY,8708237484122278060
EXPENDITURE,-1837120766633430030
EXPENDITURE,-213077360626753722
EXPENDITURE,-2943919407377519142
EXPENDITURE,-2995749102974716583
EXPENDITURE,-3227660682008305331
EXPENDITURE,-3736422415710911249
EXPENDITURE,-3942010057618889739
EXPENDITURE,-4081382562223981457
EXPENDITURE,-4147470610108968431
EXPENDITURE,-4201660914213645362
EXPENDITURE,-4390902143296478990
EXPENDITURE,-5113941857185854245
EXPENDITURE,-5184820287427146539
EXPENDITURE,-5724705320777998339
EXPENDITURE,-61320935325395733
EXPENDITURE,-6233677314202188028
EXPENDITURE,-625756794783157056
EXPENDITURE,-6618507623521831169
EXPENDITURE,-6649215350887726478
EXPENDITURE,-7880894918847383027
EXPENDITURE,-8025405632034394898
EXPENDITURE,-8638602311787996244
EXPENDITURE,1725566189619136294
EXPENDITURE,1868971436612698592
EXPENDITURE,2009155747490605067
EXPENDITURE,2348451501707619018
EXPENDITURE,2636491334589568699
EXPENDITURE,334406490348526789
EXPENDITURE,3639585672890960316
EXPENDITURE,3865911267739687688
EXPENDITURE,389913324122422451
EXPENDITURE,4234807545414715349
EXPENDITURE,4293269126055129132
EXPENDITURE,4342239509016511668
EXPENDITURE,4437760681056689105
EXPENDITURE,4570280217849693566
EXPENDITURE,4769081733094691852
EXPENDITURE,4830208213389391244
EXPENDITURE,577296802632995072
EXPENDITURE,5880286952614924379
EXPENDITURE,6046111042955887548
EXPENDITURE,6125884260214085091
EXPENDITURE,6190275318543340507
EXPENDITURE,6284008219673419690
EXPENDITURE,6296076499789686951
EXPENDITURE,6685117747766003380
EXPENDITURE,6859553862082693415
EXPENDITURE,7511867128114593658
EXPENDITURE,7653313933990613626
EXPENDITURE,7987890937597915649
EXPENDITURE,8402850283669425958
EXPENDITURE,850265457425631830
EXPENDITURE,893945173693917292
FARMING,-8025405632034394898
FARMING,1868971436612698592
FARMING,6296076499789686951
FLU,5346848767239060772
FLU,5491205753906185326
FORECAST,-1347600691472328517
FORECAST,-1491443451963059268
FORECAST,-1612283822818732955
FORECAST,-1750446024961273770
FORECAST,-1826511719249665927
FORECAST,-1886750096533718109
FORECAST,-1947301536307857094
FORECAST,-2057778835697667824
FORECAST,-2267626383277532721
FORECAST,-2358419044481159136
FORECAST,-2741606593890254269
FORECAST,-2777095423880665467
FORECAST,-3300465727693306332
FORECAST,-3341636254041997544
FORECAST,-3366469673412957276
FORECAST,-3457590982879412021
FORECAST,-3648600516973519070
FORECAST,-3741562964459206299
FORECAST,-4197141190036537180
FORECAST,-4242626772217826991
FORECAST,-4640708479550964260
FORECAST,-4725925915581914928
FORECAST,-4762113390305347679
FORECAST,-4823234761213997241
FORECAST,-5057059355646777275
FORECAST,-5365482467584783850
FORECAST,-538582755556816732
FORECAST,-5761380901353369012
FORECAST,-5828884156577389756
FORECAST,-5848824475363130042
FORECAST,-6166544085622122738
FORECAST,-6168108984144902276
FORECAST,-6424868772280850071
FORECAST,-6863723486377858614
FORECAST,-7056699594023257138
FORECAST,-7111441455237470257
FORECAST,-7121224960380383247
FORECAST,-757566301106201991
FORECAST,-775039648807665247
FORECAST,-8001956167774732571
FORECAST,-8098520990643866826
FORECAST,-816581160582127552
FORECAST,-8208915405167418032
FORECAST,-8881225470062113946
FORECAST,-9090465691805122374
FORECAST,-982148882745523720
FORECAST,14652142921168816
FORECAST,1727943755821306762
FORECAST,2097615733075523435
FORECAST,2536867339835659832
FORECAST,2548009026054677358
FORECAST,3096392631998124691
FORECAST,3125213692547870266
FORECAST,354449785110919214
FORECAST,361711388893228124
FORECAST,3843361488674662856
FORECAST,3890038613352559076
FORECAST,4163358948729565569
FORECAST,430562434126549562
FORECAST,4306511326977658529
FORECAST,4391499783953984354
FORECAST,4494981130494094602
FORECAST,4842705902361237721
FORECAST,5052763443734279342
FORECAST,5119380968691240115
FORECAST,5177099941203085912
FORECAST,5314287646658507090
FORECAST,5350356373845402389
FORECAST,5376776049584120611
FORECAST,5693531197882156308
FORECAST,5874714558993185849
FORECAST,5912592351976755206
FORECAST,5945410752344353574
FORECAST,5956054329323623885
FORECAST,6409513913709606560
FORECAST,655859235342789508
FORECAST,6685510710580364547
FORECAST,683435847520915212
FORECAST,6974919511329385855
FORECAST,7759964756759349435
FORECAST,7937434235366949979
FORECAST,8036443174449761957
FORECAST,8516504484995511023
FORECAST,8527692208910478665
FORECAST,8816054137716121078
GOUT,-4698737707730339208
GOUT,6455322961420496895
GOVERNMENT,-1264640003058148052
GOVERNMENT,-1333113012798618105
GOVERNMENT,-2437850122884616733
GOVERNMENT,-274839329035380562
GOVERNMENT,-3216625741747942441
GOVERNMENT,-3227660682008305331
GOVERNMENT,-3572701475000929423
GOVERNMENT,-4147470610108968431
GOVERNMENT,-4390902143296478990
GOVERNMENT,-5667791100961072735
GOVERNMENT,-5724705320777998339
GOVERNMENT,-6188109290590557081
GOVERNMENT,-625756794783157056
GOVERNMENT,-6775217660759510676
GOVERNMENT,-6935593075700774965
GOVERNMENT,-740048869749393581
GOVERNMENT,-7562201132366637919
GOVERNMENT,-7882688849211604042
GOVERNMENT,-8178327689217347333
GOVERNMENT,-8638602311787996244
GOVERNMENT,-9009703040287681869
GOVERNMENT,1725566189619136294
GOVERNMENT,1806453703970598843
GOVERNMENT,2304896223481038841
GOVERNMENT,2447264977765036451
GOVERNMENT,2495709050565841625
GOVERNMENT,3423271344580631988
GOVERNMENT,3865911267739687688
GOVERNMENT,4216909454425978173
GOVERNMENT,4926391516245896151
GOVERNMENT,7909908486296784328
GOVERNMENT,850265457425631830
GP,-1380675002856925393
GP,-2168543248746126830
GP,-2261779274538937205
GP,-264518397430362537
GP,-2902135985294040506
GP,-3503119420565266691
GP,-4029860916461885393
GP,-4222076974583268691
GP,-4800629418212894882
GP,-5311882907770622290
GP,-558777328604143662
GP,-6062470200018567862
GP,-6637975764657754355
GP,-6740998143259396305
GP,-6768764679524232158
GP,-8237088790909310257
GP,1141614606131573607
GP,1728367179992514975
GP,1849913648359537561
GP,2164012727139219360
GP,2659398412540067296
GP,3007099291354196521
GP,3338374873528001621
GP,3419997370012005421
GP,3474479247448190702
GP,3990890324278104404
GP,4347460550371226502
GP,496405145700773047
GP,5052849723229387787
GP,5808445835535320854
GP,5848829230723590033
GP,6238223140562106645
GP,6900240766344659474
GP,7038915435204274007
GP,737934597115658128
GP,7474355585200989598
GP,7685606035007056137
GP,8623445141014623944
GP,8694573571577190469
HAEMATOLOGY,2206588790983298647
HAEMATOLOGY,5880651882524053047
HEALTH STAFF,-2422798848647906024
HEALTH STAFF,-6476429471612107791
HEALTH STAFF,2981984868583391701
HEALTH STAFF,684423059930344797
HEALTH STAFF,7969115981825138273
HEALTH STAFF,909375787270213508
HEALTH,-1041548130744590209
HEALTH,-1246505233475781972
HEALTH,-1293504252859908991
HEALTH,-1336569846635251411
HEALTH,-1475083060448014893
HEALTH,-1514292954851194502
HEALTH,-1625326853956155362
HEALTH,-1801869890478208834
HEALTH,-1803149688824533983
HEALTH,-1860785323900832728
HEALTH,-193140548930257878
HEALTH,-2113102438505162620
HEALTH,-2198276262296199003
HEALTH,-2201270831673089375
HEALTH,-2230949441544793438
HEALTH,-2397619465432677031
HEALTH,-2422798848647906024
HEALTH,-2470413830225671570
HEALTH,-2560245471492499176
HEALTH,-2593815527497349618
HEALTH,-2816761282928500589
HEALTH,-2945866665608790609
HEALTH,-2989741896348497358
HEALTH,-3034424751673510455
HEALTH,-3084220697786279393
HEALTH,-3229168600107564383
HEALTH,-3247954731067272823
HEALTH,-3333155712776606178
HEALTH,-3353128449467003669
HEALTH,-3362367244339681872
HEALTH,-3462484122319621943
HEALTH,-3524590432680738733
HEALTH,-3526266468703841514
HEALTH,-3572701475000929423
HEALTH,-3640761966608409510
HEALTH,-3670492637778212740
HEALTH,-3763222907907968197
HEALTH,-3951925278457282688
HEALTH,-401673661557531222
HEALTH,-4134567177521066711
HEALTH,-4359653985732714171
HEALTH,-4393347116531506930
HEALTH,-4452516484809161369
HEALTH,-4458568303503179370
HEALTH,-4460898512802864232
HEALTH,-4488445109136601409
HEALTH,-4543297878251897283
HEALTH,-4577406624902217949
HEALTH,-470828959300495588
HEALTH,-48617015222792016
HEALTH,-48686440768312274
HEALTH,-490567308802608691
HEALTH,-5059054186370357183
HEALTH,-5067034542479777102
HEALTH,-515651292040928796
HEALTH,-5158172537353236360
HEALTH,-533312253754586096
HEALTH,-5414833782826249645
HEALTH,-5472513567043185786
HEALTH,-5486468467434905512
HEALTH,-5502147223515085981
HEALTH,-5576365865889811085
