titleId:ID(Title),name,url,:LABEL
-5136906814330352796,"Building consents issued for new non-residential buildings in the Otago Region, New Zealand",,Title
-515651292040928796,"Cigarette smoking behaviour in Wellington City, New Zealand",,Title
-5158172537353236360,Children who meet fruit intake guidelines in New Zealand,,Title
-5173819422832317440,"Price received by New Zealand businesses for articles of concrete, cement, and plaster",,Title
-5184820287427146539,"Visitor spend on tourism products and services in South Canterbury, New Zealand ",,Title
-5209309342801126122,New Zealand hospitalisations for diseases of the ear and mastoid process,,Title
-5280616284084732321,Price paid by New Zealand businesses for vegetables,,Title
-5294352642459123412,Price received by New Zealand businesses for vegetables,,Title
-5311882907770622290,New Zealand adults who thought their GP was very good or good at explaining health conditions and treatments,,Title
-5314045878601666865,New Zealand hospitalisations for coxarthrosis (arthrosis of hip),,Title
-531529918101223179,"Children fully immunised at age 24 months in the MidCentral DHB, New Zealand",,Title
-533312253754586096,"Cigarette smoking behaviour in Selwyn District, New Zealand",,Title
-5362394205152895031,Health care and social assistance business births/deaths in New Zealand,,Title
-5365010140788296418,"Birth rate in the Canterbury DHB, New Zealand",,Title
-5365482467584783850,"Employment in the health care and social assistance industry in the Taranaki Region, New Zealand",,Title
-538582755556816732,"Health therapy professionals in the Wellington Region, New Zealand",,Title
-5388281144094471336,Referrals received by New Zealand mental health and addiction teams from Community Support Services,,Title
-5401603770399243841,"Price received by New Zealand businesses for beer, soft drinks, and fruit juices",,Title
-5407571236373495875,New Zealand hospitalisations for diseases of the skin and subcutaneous tissue,,Title
-5414833782826249645,"Cigarette smoking behaviour in the Papakura Local Board Area, Auckland, New Zealand",,Title
-5441108951782573619,"Organisations providing business support to exporting firms based in Auckland, New Zealand",,Title
-5468183613565767705,"Health care and social assistance business births/deaths in the Hastings District, New Zealand",,Title
-5472513567043185786,"Cigarette smoking behaviour in the Puketapapa Local Board Area, Auckland, New Zealand",,Title
-5476933028621589491,"Industries of employment for people residing in Chatham Islands Territory, New Zealand",,Title
-5486468467434905512,"Cigarette smoking behaviour in Taupo District, New Zealand",,Title
-5491689517018066425,Contacts with family/whanau (person concerned present) with mental health and addiction services in New Zealand,,Title
-5497106852917569494,Pacific people seen face-to-face by mental health and addiction services in New Zealand,,Title
-5502147223515085981,Traditional chinese medicine practitioners in New Zealand,,Title
-5518933114682989558,"Children fully immunised at age 5 years in the Bay of Plenty DHB, New Zealand",,Title
-5521817591438407557,New Zealand children who visited a dental health care worker in the past 12 months,,Title
-5532834677220581196,"Children fully immunised at age 8 months in the Capital and Coast DHB, New Zealand",,Title
-5534814983787002838,Number of adults with private health insurance cover in New Zealand,,Title
-5539490046914829414,"Children fully immunised at age 6 months in the Wairarapa DHB, New Zealand",,Title
-5544328628586099461,Health - Diabetes among adults (prevalence) 2014/15,https://figure.nz/table/XYzi3NdXt8AukBlv,Title
-5546074611172643432,Health - Adults meeting vegetable and fruit intake guidelines (prevalence) 2014/15,https://figure.nz/table/r5PnhT665JJ2JoBa,Title
-5557532404830162165,"Price paid by New Zealand businesses for water, plumbing, and drain laying services",,Title
-5564887671464089001,"Price paid by New Zealand businesses for railway, aircraft, and other transport equipment and parts",,Title
-5571175142152694864,Employees in the allied health services industry in New Zealand,,Title
-5576365865889811085,"Cigarette smoking behaviour in Auckland, New Zealand",,Title
-558236275143587862,Health - Asthma among adults (time trends) 2006/07–2014/15,https://figure.nz/table/sE8Cdk5Ex23XxEiz,Title
-558777328604143662,NZ children unable to attend after-hours services due to transport,,Title
-5590993118661811880,New Zealand hospitalisations for diseases of male genital organs,,Title
-5615978323494340016,"Health care and social assistance business births/deaths in the Whangarei District, New Zealand",,Title
-5638537387188441221,People seen by maternal mental health teams at New Zealand mental and addiction service providers,,Title
-5655826920437030034,Private hospital discharges for mental and behavioural disorders in New Zealand,,Title
-5658964493746598260,"Health - Publicly funded hospital discharges by primary diagnosis, by age and ethnic group 2013/2014",https://figure.nz/table/VhRNHPq5xIvd9cM7,Title
-5662662752603731848,Health - Adults who are overweight but not obese (prevalence) 2014/15,https://figure.nz/table/sc4tPBoXuv0UDHoc,Title
-5667791100961072735,Total intermediate consumption by the agriculture industry in New Zealand by commodity,,Title
-568087853133695572,Price paid by New Zealand businesses for fertiliser,,Title
-5701188859399179456,Enterprises in the health insurance industry in New Zealand,,Title
-5708623946622962476,Tertiary students enrolled in fields of health in New Zealand,,Title
-5722487216591063445,New Zealand hospitalisations for neoplasms of uncertain or unknown behaviour,,Title
-5724705320777998339,Government tertiary education expenditure on student loans  in New Zealand,,Title
-573976064631130678,Fields of study for Asian students in New Zealand,,Title
-5760919005245493324,"Building consents issued for new non-residential buildings in the Hawke's Bay Region, New Zealand",,Title
-5761380901353369012,Employment in the health care and social assistance industry in New Zealand,,Title
-5770889400245742835,Price paid by New Zealand businesses for special trade construction services,,Title
-5777262025592167522,"Cigarette smoking behaviour in Chatham Islands Territory, New Zealand",,Title
-5779641680736575466,Health - Ischaemic heart disease among adults (time trends) 2006/07–2014/15,https://figure.nz/table/5qcs3y1Kan3Z2pL3,Title
-5781232928989135464,"Children fully immunised at age 8 months in the Lakes DHB, New Zealand",,Title
-5802996472865018095,"Industries of employment for people residing in Westland District, New Zealand",,Title
-5809779407332071800,"Cigarette smoking behaviour in Nelson City, New Zealand",,Title
-5813469553488947929,"Birth rate in the Waikato DHB, New Zealand",,Title
-5827957620762320548,"Health - Adults who had one or more teeth removed in past 12 months due to decay, an abscess, infection or gum disease (time trends) 2011/12–2014/15",https://figure.nz/table/1zH3itvZBfzfWVQT,Title
-5828362184572832697,Percentage of the New Zealand population with learning impairments,,Title
-5828884156577389756,"Health diagnostic and promotion professionals in the Southland Region, New Zealand",,Title
-5834760201927522645,New Zealand hospitalisations for malignant neoplasms of the breast,,Title
-5845656576976693586,Price paid by New Zealand businesses for rubber products including tyres,,Title
-5848824475363130042,"Health and welfare support workers in the Gisborne Region, New Zealand",,Title
-585600169344529038,"Industries of employment for people residing in the Great Barrier Local Board Area, Auckland, NZ",,Title
-5857599274636651150,"Cigarette smoking behaviour in the Otago Region, New Zealand",,Title
-5904896366761433943,"Children fully immunised at age 5 years in the Canterbury DHB, New Zealand",,Title
-5915236053080229898,Health - Hazardous drinkers among past-year drinkers (prevalence) 2014/15,https://figure.nz/table/3TVrAIaUmBNtwPrw,Title
-5918128408231199548,Referrals received by New Zealand mental health and addiction teams from psychiatric inpatient units,,Title
-5924203649895508210,People seen by specialist psychotherapy teams at New Zealand mental and addiction service providers,,Title
-5935399191156780356,"Number of cancer registrations for non-Māori for selected cancers by sex and age group, 2011",https://figure.nz/table/lLmuT36qFTIUhkKp,Title
-5939970365757837384,Annual average PM10 concentration in small New Zealand towns ,,Title
-594038969425014424,"Building consents issued for new non-residential buildings in the Waikato Region, New Zealand",,Title
-5941468726614196743,"Cigarette smoking behaviour in Hurunui District, New Zealand",,Title
-5949462568937007567,Enterprises in the health and fitness centres and gymnasia operation industry in New Zealand,,Title
-5959590212747229017,Enterprises in the health and general insurance industry in New Zealand,,Title
-5965966412961112167,Number of children with private health insurance cover in New Zealand,,Title
-598801730544561867,Price received by New Zealand businesses for meal serving services,,Title
-5999058660425892757,"Children fully immunised at age 18 months in the Capital and Coast DHB, New Zealand",,Title
-6006934875520810218,Proportion of businesses that undertook research and development (R&D) in New Zealand,,Title
-6007720245937109793,Asian people seen face-to-face by mental health and addiction services in New Zealand,,Title
-601396238853588764,Health - Mean weight for adults 2014/15,https://figure.nz/table/kNXmJLv9D86fAYFs,Title
-601830177061941225,New Zealand hospitalisations for disorders of vestibular function,,Title
-605861757402729223,New Zealand hospitalisations for acute pancreatitis,,Title
-6062470200018567862,Health - Adults who visited after-hours medical centre in past 12 months (time trends) 2011/12–2014/15,https://figure.nz/table/aYdxZfOPMZBfub7n,Title
-6077350028977902224,Impairment rates in the New Zealand population over 65,,Title
-6081623174412807686,"Building consents issued for new non-residential buildings in the Bay of Plenty Region, New Zealand",,Title
-6085401307811129439,Air Domain Report - Households burning wood or coal for home heating 1996-2013,https://figure.nz/table/qEN0NhPu6UedEbi9,Title
-6094855610742607808,Price received by New Zealand businesses for waste and scrap,,Title
-6094879969662441488,"Industries of employment for people residing in Gisborne District, New Zealand",,Title
-6097461457033184057,Privately funded hospital discharges 2011/12,https://figure.nz/table/6sbDDtQbv90r8SPI,Title
-6109291354888992317,"Cigarette smoking behaviour in the Upper Harbour Local Board Area, Auckland, New Zealand",,Title
-6115173801054099055,"Cigarette smoking behaviour in the Whanganui District, New Zealand",,Title
-6120163198434605439,"Children fully immunised at age 5 years in the Whanganui DHB, New Zealand",,Title
-6122357381893351962,Price received by New Zealand businesses for rent of transport equipment,,Title
-6124952174811140705,Health - Adults who are overweight or obese (time trends) 2006/07–2014/15,https://figure.nz/table/Of9BNJwACuB96bqq,Title
-6130775235501804362,New Zealand adults who experienced one or more types of unmet need for primary health care in the past 12 months,,Title
-61320935325395733,"Visitor spend on tourism products and services in Whanganui RTO, New Zealand ",,Title
-6142733145459200345,Businesses with overseas equity in the health care and social assistance industry in New Zealand,,Title
-6149953357724866349,"Children fully immunised at age 6 months in the Canterbury DHB, New Zealand",,Title
-6166544085622122738,"Health and welfare support workers in the Bay of Plenty Region, New Zealand",,Title
-6168108984144902276,"Education, health and welfare services managers in New Zealand",,Title
-617417025011265522,New Zealand hospitalisations for asthma,,Title
-6181538151353143510,Price paid by New Zealand businesses for petrol,,Title
-6187686126766160597,"New Zealand hospitalisations for cutaneous abscess, furuncle and carbuncle",,Title
-6188109290590557081,Core Crown spending on primary services in New Zealand by category,,Title
-6193513963605027937,Local Elections - Women elected and candidates 1989–2013,https://figure.nz/table/rFduNm03KnwuX6A8,Title
-6202178519157814558,"Health - Adults with private health insurance cover, by age and ethnic group 2011–2015 average",https://figure.nz/table/H3kW2wbz7CxTKPNk,Title
-6209558170802217475,Health - Children given solids before 4 months (time trends) 2006/07–2014/15,https://figure.nz/table/67eT0QXUuBa7Dn7N,Title
-622443584561380462,Impairment rates of adults living in residential care facilities in New Zealand,,Title
-6233677314202188028,"Visitor spend on tourism products and services in Kapiti-Horowhenua, New Zealand ",,Title
-6256183821726804952,Price paid by New Zealand businesses for membership services,,Title
-625756794783157056,Core Crown spending on health in New Zealand,,Title
-6258519490283513375,"Referrals received by New Zealand mental health and addiction teams from child, adolescent and family services",,Title
-626439882180583689,Health - Mood disorder among adults (time trends) 2006/07–2014/15,https://figure.nz/table/Ktt7xZX07kL9K88p,Title
-6279932561480693078,Health - Adults who do little or no physical activity (prevalence) 2014/15,https://figure.nz/table/PTXFl7QeXz1sAF36,Title
-6292936096648795896,"Children fully immunised at age 12 months in the Taranaki DHB, New Zealand",,Title
-629816445815686493,"Mental health - People seen by mental health and addiction services at DHBs and NGOs by team type, 2011/12",https://figure.nz/table/cQitU0e8ex6LBObO,Title
-6305866225961527535,New Zealand hospitalisations for acute appendicitis,,Title
-6344821668794916148,New Zealand hospitalisations for symptoms and signs involving cognition/perception/emotions/behaviour,,Title
-6364530912724944136,"Children fully immunised at age 6 months in the West Coast DHB, New Zealand",,Title
-6383688098521464771,"Health care and social assistance business births/deaths in the Waipa District, New Zealand",,Title
-6394441920629573256,Naturopaths in New Zealand,,Title
-6398794076380683425,Psychiatrists in New Zealand,,Title
-6404510399412987518,Discharges from New Zealand mental health and addiction teams to adult community mental health services ,,Title
-6406094545842927690,Employees in the medical and other health care services industry in New Zealand,,Title
-641983400628101730,New Zealand hospitalisations for nonsuppurative otitis media,,Title
-6423736749091360821,"Health care and social assistance business births/deaths in Dunedin City, New Zealand",,Title
-6424100740824787039,"Industries of employment for people residing in Waimakariri District, New Zealand",,Title
-6424868772280850071,"Employment in the health care and social assistance industry in the Tasman Region, New Zealand",,Title
-6446228711556681701,"Price received by New Zealand businesses for animal and vegetable oils and fats, starches, and grain products",,Title
-6455256354819838523,"Children fully immunised at age 5 years in the Hutt Valley DHB, New Zealand",,Title
-6459890850364589009,Health - Depression among adults (prevalence) 2014/15,https://figure.nz/table/cA2aTNt0fzKkzwCJ,Title
-6460707897708657810,Health - Mean number of after-hours visits among adults 2014/15,https://figure.nz/table/LWyQZrdektaQQ4fQ,Title
-6463459867593891990,Price received by New Zealand businesses for accounting services,,Title
-6476429471612107791,Health information managers in New Zealand,,Title
-6492841179593066675,"Proportions of soils not meeting target range, by soil health indicator: 1995–2001",https://figure.nz/table/pcamM5S7Z1uj6iii,Title
-652189441992982201,Price paid by New Zealand businesses for accident and health insurance services,,Title
-6522821178752792115,"Rate of intentional self-harm hospitalisation for people living in the Bay of Plenty DHB, New Zealand",,Title
-6528163698136343425,"Gross Domestic Product of the West Coast Region, New Zealand",,Title
-6538406462705430840,"People employed in the health care and social assistance industry in the Manawatu-Wanganui Region, New Zealand",,Title
-6538702242190313398,Price received by New Zealand businesses for packaging products of plastic,,Title
-6552343613998241706,"Industries of employment for people residing in the West Coast Region, New Zealand",,Title
-6562480614274341467,"Health care and social assistance business births/deaths in the Timaru District, New Zealand",,Title
-6567192693436243195,Weekly earnings per full-time equivalent employee in New Zealand,,Title
-6578148210442918530,Health - Arthritis among adults (time trends) 2006/07–2014/15,https://figure.nz/table/Rqxr3SlbiuKQuAwR,Title
-6591450667843135456,New Zealand hospitalisations for malignant neoplasms of the male genital organs,,Title
-6592505756986660036,Hospital pharmacists in New Zealand,,Title
-6593916678897178871,"Industries of employment for people residing in the Papakura Local Board Area, Auckland, NZ",,Title
-6603808011904841991,Annual average PM10 concentration in New Zealand urban centres,,Title
-6618507623521831169,"Visitor spend on tourism products and services in Wellington RTO, New Zealand ",,Title
-6637841427336137626,Discharges from New Zealand mental health and addiction teams to psychiatric inpatient units ,,Title
-6637975764657754355,Health - Adults who were unable to get an appointment at usual medical centre within 24 hours (time trends) 2006/07–2014/15,https://figure.nz/table/9p4TSAMUPhJaI5dv,Title
-6643244020746307089,"Children fully immunised at age 8 months in the Canterbury DHB, New Zealand",,Title
-6644663878687103084,New Zealand businesses who use the Internet to share information with other organisations,,Title
-6646431857868441402,Highest qualifications of people working in the health and general insurance industry in New Zealand,,Title
-6649215350887726478,"Visitor spend on tourism products and services in Queenstown RTO, New Zealand ",,Title
-6662420902994921659,Health - Depression among adults (time trends) 2006/07–2014/15,https://figure.nz/table/V7B2m27iMLRJ32cL,Title
-6676989435159883507,"Health expectancy at birth, by sex: 1996, 2001, and 2006",https://figure.nz/table/08FFjhLJOC5U9Mjm,Title
-6679888251458246107,"Cigarette smoking behaviour in Central Hawke's Bay District, New Zealand",,Title
-6707478348511817314,New Zealand hospitalisations for diseases of the musculoskeletal system and connective tissue,,Title
-6709287240245636210,"Industries of employment for people residing in Southland District, New Zealand",,Title
-6710975418788156254,"Mental health - Suicide deaths by Māori and non-Māori, sex and by age 1996–2012",https://figure.nz/table/O0kDiHwYeA5a5SkN,Title
-6736785344041693430,"Price received by New Zealand businesses for gypsum, limestone, minerals, salt, precious metals, and stones",,Title
-6740998143259396305,New Zealand children who missed out on GP services due to cost  ,,Title
-6768764679524232158,Health - Unmet need for GP due to lack of transport among adults (time trends) 2011/12–2014/15,https://figure.nz/table/btjYwKCVQXr5oXve,Title
-6772651192053098363,Price received by New Zealand businesses for ships and boats,,Title
-6773332016518801457,New Zealand hospitalisations for complications of labour and delivery,,Title
-6775217660759510676,Business types within the health care and social assistance industry in New Zealand,,Title
-6777990115272653481,Employees in the health and general insurance industry in New Zealand,,Title
-6795289530824898068,Discharges from New Zealand mental health and addiction teams to general practitioners ,,Title
-68022592790038990,Intensive care specialists in New Zealand,,Title
-680705835377487136,"Cigarette smoking behaviour in Kawerau District, New Zealand",,Title
-6810791679903537768,"Children fully immunised at age 18 months in the Southern DHB, New Zealand",,Title
-6816442086035345563,Health - Adults who experienced one or more types of unmet need for primary health care (prevalence) 2014/15,https://figure.nz/table/En7zlI3MFB1R1qsi,Title
-6819736719329597591,Health - Unmet need for after-hours due to cost among adults (prevalence) 2014/15,https://figure.nz/table/brk1lF3iHDiVWceo,Title
-6844627039184775872,"Health care and social assistance business births/deaths in Lower Hutt City, New Zealand",,Title
-6848807870189391366,"Cigarette smoking behaviour in Waipa District, New Zealand",,Title
-6852728631305326831,Individual treatment attendances (family/whanau not present) at mental health and addiction services in New Zealand,,Title
-6859120466453529824,Electroconvulsive therapy (ECT) treatments at mental health and addiction services in New Zealand,,Title
-6863723486377858614,"Education, health and welfare services managers in the Waikato Region, New Zealand",,Title
-6867230956289265631,"Children fully immunised at age 8 months in the South Canterbury DHB, New Zealand",,Title
-6885359076549343234,"People with disabilities living in private households in the Bay of Plenty Region, New Zealand",,Title
-6914457576095890056,New Zealand hospitalisations for angina pectoris,,Title
-6932665771087891269,Occupied bed nights at facilities with responsive night support in mental health and addiction services in New Zealand,,Title
-6935593075700774965,Core Crown spending on education in New Zealand by category,,Title
-694086242470736248,Price paid by New Zealand businesses for games and toys,,Title
-6945503939355545002,"Children fully immunised at age 24 months in the Auckland DHB, New Zealand",,Title
-6953733535539499063,"Cigarette smoking behaviour in Waitomo District, New Zealand",,Title
-6959729704443851213,"Children fully immunised at age 6 months in the Hawke's Bay DHB, New Zealand",,Title
-6965562181471113617,Most common fields of study for people enrolled with wānanga in New Zealand,,Title
-697385657676211093,Disability rate in New Zealand,,Title
-6997569228202569948,"Health - Adults with private health insurance cover, by income and self-rated health 2011–2015 average",https://figure.nz/table/SFlqV3Db1hUuyrXr,Title
-7021006324621574497,Employees in the health insurance industry in New Zealand,,Title
-7024879743670947709,Average earnings in the medical and other health care services industry in New Zealand,,Title
-7027220179551640196,"Health - Who pays for private health insurance cover, by income 2011–2015 average",https://figure.nz/table/iPoqr401Ff4lSKWk,Title
-7037195291438074751,"Industries of employment for people residing in Timaru District, New Zealand",,Title
-70388966232220690,Price paid by New Zealand businesses for stone and bitumen,,Title
-7039328890411576608,Deaths in New Zealand by District Health Board of residence,,Title
-7045354514283692417,New Zealand businesses that suffered a damaging ICT security attack in the last financial year,,Title
-7048232725755156933,"Price received by New Zealand businesses for water, plumbing, and drain laying services",,Title
-7048711855154921407,People regularly using New Zealand mental health services in a community setting,,Title
-7056699594023257138,"Employment in the health care and social assistance industry in the West Coast Region, New Zealand",,Title
-7085864902327901705,"Cigarette smoking behaviour in Western Bay of Plenty District, New Zealand",,Title
-7102003710090030044,"Rate of intentional self-harm hospitalisation for people living in the Southern DHB, New Zealand",,Title
-7111441455237470257,"Education, health and welfare services managers in the Wellington Region, New Zealand",,Title
-7114058381282005228,"Cigarette smoking behaviour in Manawatu District, New Zealand",,Title
-7121224960380383247,"Education, health and welfare services managers in the Hawke's Bay Region, New Zealand",,Title
-7121485798295501978,Price paid by New Zealand businesses for real estate services,,Title
-7133483382295990549,New Zealand firms introducing new or improved goods or services,,Title
-7147016301017082347,Referrals received by New Zealand mental health and addiction teams from vocational services,,Title
-7151158605364829027,"Health care and social assistance business births/deaths in Porirua City, New Zealand",,Title
-7151622154373793705,"Cigarette smoking behaviour in Queenstown-Lakes District, New Zealand",,Title
-7168188603803599311,People seen by intellectual disability dual diagnosis teams at New Zealand mental and addiction service providers,,Title
-7170580470110991667,"Health care and social assistance business births/deaths in the Bay of Plenty Region, New Zealand",,Title
-7172401016286047328,Price received by New Zealand businesses for rent of personal and household goods,,Title
-7180725601134660007,Health - Mean weight of children by age 2014/15,https://figure.nz/table/H0kFMNkerz57tDcW,Title
-7181733505840292598,"Cigarette smoking behaviour in the Henderson-Massey Local Board Area, Auckland, New Zealand",,Title
-7191472054667516790,Health - Daily smokers among adults (time trends) 2006/07–2014/15,https://figure.nz/table/Pq0rfDXmsuRCCQhZ,Title
-7191675863572790341,New Zealand firms implementing new or improved operational processes,,Title
-7193637294472958421,Price received by New Zealand businesses for road user charges,,Title
-7202996774124934255,"Children fully immunised at age 12 months in the Lakes DHB, New Zealand",,Title
-7215933675829607955,"Industries of employment for people residing in Kawerau District, New Zealand",,Title
-7217015787756267703,Health - Mean height for adults (time trends) 2006/07–2014/15,https://figure.nz/table/uXx1zPFUIQtBmabh,Title
-7222613057798750043,Children who had fizzy drink 3 or more times in the past week in New Zealand,,Title
-7229993827423070203,"Health - Adults who have had all teeth removed due to decay, an abscess, infection or gum disease (time trends) 2006/07–2014/15",https://figure.nz/table/D2JvwMk0cWIyo3Lm,Title
-7233851389299589417,Nurse researchers in New Zealand,,Title
-7266227501010366812,Children who usually watch 2+ hours of television per day in New Zealand,,Title
-7278350328418456716,Day activity programme attendances at mental health and addiction services in New Zealand,,Title
-7283685004227311121,Price paid by New Zealand businesses for woven fabrics and made-up textile articles,,Title
-7289737012928836793,"Industries of employment for people residing in Hauraki District, New Zealand",,Title
-7290998807272665559,"Birth rate in the South Canterbury DHB, New Zealand",,Title
-7323350059889421000,"Price received by New Zealand businesses for publishing, printing, and replication services",,Title
-7355134649515263471,Worker turnover rate in the health care services industry (other) in New Zealand,,Title
-7365455988901414421,Percentage of the New Zealand population with agility impairments,,Title
-7379950807922091516,Nurse practitioners in New Zealand,,Title
-7393750313572218838,"Industries of employment for people residing in the Waitemata Local Board Area, Auckland, NZ",,Title
-7400323843474490073,Health - Stroke among adults (prevalence) 2014/15,https://figure.nz/table/Qza6TBvhdMk78kq8,Title
-740048869749393581,Core Crown spending on primary and secondary schools in New Zealand by category,,Title
-7402623951464894633,"Children fully immunised at age 18 months in the South Canterbury DHB, New Zealand",,Title
-7410275958481115113,"Cigarette smoking behaviour in the Southland Region, New Zealand",,Title
-7422654242583585350,"Cigarette smoking behaviour in Rangitikei District, New Zealand",,Title
-7430754290667796240,New Zealand hospitalisations for schizophrenia,,Title
-7433550141952106932,Children diagnosed with emotional or behavioural problems in New Zealand,,Title
-7434188588693759176,Health - Children who ate fast food at least 3 times in past week (prevalence) 2014/15,https://figure.nz/table/z2Y7umT2ticEXsui,Title
-7434337324824041458,Mental health - People seen face-to-face by mental health and addiction services by sex and ethnic group (rates) 2011/12,https://figure.nz/table/nOu4oi1u4LXdF7jB,Title
-7448980006605332863,"Rate of intentional self-harm hospitalisation for people living in the Whanganui DHB, New Zealand",,Title
-7456358624301604452,"Mental health - People seen by mental health and addiction services by team type, age and sex, 2011/12",https://figure.nz/table/WvmNeNJnkkE1rxNz,Title
-7468044648413047295,Health - Heart failure among adults (time trends) 2006/07–2014/15,https://figure.nz/table/zZe35ref95tXrloU,Title
-7474324586007234703,Health - Chronic pain among adults (time trends) 2006/07–2014/15,https://figure.nz/table/U1RzTJN8oNKJ0ib8,Title
-752340646333405362,"Price paid by New Zealand businesses for forage products, fibres, sugar crops, unmanufactured tobacco",,Title
-7547223249949995116,Mental health - Suicide deaths by ethnicity 2008–2012,https://figure.nz/table/6nXE1ujwOmFNLlCl,Title
-7562201132366637919,Core Crown spending on tertiary education in New Zealand by category,,Title
-757566301106201991,"Employment in the health care and social assistance industry in the Auckland Region, New Zealand",,Title
-7589601178696644119,New Zealand hospitalisations for complications of internal orthopaedic prosthetic devices/inplants/grafts,,Title
-7592748767822668841,"Price paid by New Zealand businesses for pulp, paper, and paperboard",,Title
-759298709745126871,New Zealand businesses that deliver goods or services overseas by air or sea freight,,Title
-7593526840804145267,Number of Māori authorities in New Zealand,,Title
-7616618072560475474,"Birth rate in the Southern DHB, New Zealand",,Title
-7638737865676577573,Nursing clinical directors in New Zealand,,Title
-764769040688289704,Methadone treatment specialist service attendances with mental health and addiction services in New Zealand,,Title
-7662304800049238686,New Zealand hospitalisations for symptoms and signs involving the urinary system,,Title
-7668229317432430965,"Rate of intentional self-harm hospitalisation for people living in the Northland DHB, New Zealand",,Title
-7673666875368014174,Price received by New Zealand businesses for electrical installation services,,Title
-7695352218476512085,Sources of ICT support for businesses in the health care and social assistance industry in New Zealand,,Title
-774505731473614940,Medical oncologists in New Zealand,,Title
-775039648807665247,"Health diagnostic and promotion professionals in the Waikato Region, New Zealand",,Title
-7755267591081918692,"New Zealand businesses that have a website, homepage, or other web presence",,Title
-7788643399736200497,Māori people seen face-to-face by mental health and addiction services in New Zealand,,Title
-7795345905574315914,New Zealand hospitalisations for depressive episodes,,Title
-7807574402176255021,"People employed in the health care and social assistance industry in the Nelson Region, New Zealand",,Title
-7825629319522166695,"Price paid by New Zealand businesses for news agency, library, and archive services",,Title
-7827564189020998728,"Cigarette smoking behaviour in Gisborne District, New Zealand",,Title
-7830284349158741812,"Health care and social assistance business births/deaths in Christchurch City, New Zealand",,Title
-7839425278612414895,Price received by New Zealand businesses for cattle,,Title
-7859152814727272626,Price paid by New Zealand businesses for repair and maintenance of domestic and office equipment,,Title
-7861675434441403132,Privately funded hospital procedures 2011/12,https://figure.nz/table/X6i38W8qoUbJ3fjW,Title
-7870287079443561091,Worker turnover rate by firm size in the health care and social assistance industry in New Zealand,,Title
-7875331433586479278,New Zealand hospitalisations for diseases of the circulatory system,,Title
-7878862351320540408,Women candidates and elected in New Zealand DHB elections,,Title
-7880894918847383027,"Visitor spend on tourism products and services in Central Otago RTO, New Zealand ",,Title
-7882688849211604042,Core Crown expenditure on tertiary education  in New Zealand,,Title
-7886244543845885400,"Cigarette smoking behaviour in Ashburton District, New Zealand",,Title
-7896830379202021062,"Industries of employment for people residing in Hurunui District, New Zealand",,Title
-7900896889631785659,Price received by New Zealand businesses for bank fees,,Title
-7903058510935984422,New Zealand hospitalisations for in situ neoplasms,,Title
-7936675919038489608,New Zealand hospitalisations for labour and delivery complicated by fetal stress (distress),,Title
-7944150440596110749,Health - Children who had teeth extracted due to decay abscess or infection in lifetime (prevalence) 2014/15,https://figure.nz/table/RJsRxWsJenO1mrxj,Title
-7948816684388478532,New Zealand hospitalisations for injuries to the shoulder and upper arm,,Title
-7954625572902248220,"Price paid by New Zealand businesses for office and audio visual equipment, computers, and parts",,Title
-7957954050639695655,New Zealand hospitalisations for haemorrhages from the respiratory passages,,Title
-7971445354162355489,New Zealand hospitalisations for chronic diseases of tonsils and adenoids,,Title
-7975913614418826690,Discharges from New Zealand mental health and addiction teams to Pacific peoples' services ,,Title
-7979285282189134737,Children with diagnosed Autism Spectrum Disorder (including Asperger Syndrome) in New Zealand,,Title
-7992974525241260757,Price paid by New Zealand businesses for cattle,,Title
-8001956167774732571,"Health therapy professionals in the Bay of Plenty Region, New Zealand",,Title
-8009845652873800622,"New Zealand adults who rated their health as good, very good or excellent",,Title
-8025405632034394898,Price paid for animal health and breeding by cropping and livestock farms (excl. sheep/beef) in New Zealand,,Title
-8036234488487203234,New Zealand hospitalisations for hypotension,,Title
-8052897182895192024,Discharges from New Zealand mental health and addiction teams to mental health residential facilities ,,Title
-8076983020106305950,Price paid by New Zealand businesses for site preparation services,,Title
-8078218947400775085,"Industries of employment for people residing in the Waiheke Local Board Area, Auckland, NZ",,Title
-8086529159663378993,Occupied bed nights at facilities with awake night support in mental health and addiction services in New Zealand,,Title
-8087135027860467669,"Industries of employment for people residing in the Upper Harbour Local Board Area, Auckland, NZ",,Title
-8098520990643866826,"Education, health and welfare services managers in the Otago Region, New Zealand",,Title
-8101521738015378784,Health - Children given solids before 6 months (time trends) 2006/07–2014/15,https://figure.nz/table/cXYkjmi5rhos5T7J,Title
-8119036170723589286,"Price received by New Zealand businesses for news agency, library, and archive services",,Title
-8149805072885543875,"Industries of employment for people residing in Kaikoura District, New Zealand",,Title
-8150316533725776964,Medical laboratory technicians in New Zealand,,Title
-8155526408213845384,Research and development (R&D) expenditure by New Zealand businesses,,Title
-816581160582127552,"Health diagnostic and promotion professionals in the Manawatu-Wanganui Region, New Zealand",,Title
-8178327689217347333,Core Crown spending on transport and communication in New Zealand by category,,Title
-8187531855024123922,Discharges from New Zealand mental health and addiction teams to the Police ,,Title
-8189578900493132986,Businesses who use broadband to connect to the Internet in New Zealand,,Title
-8206772610484102221,Referrals received by New Zealand mental health and addiction teams from psychiatric outpatients,,Title
