:LABEL,level1Id:ID(Level1),name,url
Level1,-9157950509799923585,Cigarette smoking behaviour in New Zealand,https://figure.nz/chart/uQ7bwVANkR0P6Jxv-BtwDlna61EfoDxah
Level1,-5149093289404976724,"Cigarette smoking behaviour in Thames-Coromandel District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-TMKLo7emhLbldw3P
Level1,-5132792045786582370,"Cigarette smoking behaviour in Taupo District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-QzpRloBm4ZTVzURI
Level1,-1715837152174438096,"Cigarette smoking behaviour in Tauranga City, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-N1dud6KSml0nAM5r
Level1,-5850167325351452438,"Cigarette smoking behaviour in Queenstown-Lakes District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-HFjJK7HUxO7Os9jB
Level1,7541849809973873482,"Cigarette smoking behaviour in Rangitikei District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-8kYuRe6d3EUL9kZU
Level1,-2453391525007139317,"Cigarette smoking behaviour in Palmerston North City, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-EmTfsisbQIfbw51X
Level1,-2754188293712173656,"Cigarette smoking behaviour in Porirua City, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-lRtI4VJuLalIXUS6
Level1,4114268675721189355,"Cigarette smoking behaviour in Opotiki District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-6e8c5Y56Jmqdb6WN
Level1,6995772821374791485,"Cigarette smoking behaviour in Otorohanga District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-HalhduiwHtt3qKff
Level1,750883669960464147,"Cigarette smoking behaviour in Mackenzie District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-0yM6ACWaMtp9fxH4
Level1,-7447559644518919272,"Cigarette smoking behaviour in Kawerau District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-sKXAY0ZEaz8sBWVk
Level1,-3751215510576555468,"Cigarette smoking behaviour in Manawatu District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-aSYD37vLc88kjW7y
Level1,6215290013529569309,"Cigarette smoking behaviour in New Plymouth District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-EztN2h3FlZ0Ek2TL
Level1,6898855557318201496,"Cigarette smoking behaviour in Lower Hutt City, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-H2EiShzxxapM1A35
Level1,6979265447737301452,"Cigarette smoking behaviour in Kapiti Coast District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-8xRekTY8wE4px5ui
Level1,-9136423189050893445,"Cigarette smoking behaviour in Hastings District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-OBuFj3j0TY1q9Htj
Level1,4393285443592594249,"Cigarette smoking behaviour in Grey District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-YJyDsAffF9kNpBSP
Level1,8761420663339380084,"Cigarette smoking behaviour in Gore District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-Q1wmZMtmkxrYoUTH
Level1,380596596600657951,"Cigarette smoking behaviour in Kaipara District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-SI3VI3PH6OZ9ulYL
Level1,4155187086271656444,"Cigarette smoking behaviour in Hamilton City, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-QoQrWBzJo9WP6Zwi
Level1,-1852175739607325519,"Cigarette smoking behaviour in Far North District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-59QHPHkvDKFJS08N
Level1,5841233602600992595,"Cigarette smoking behaviour in Gisborne District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-iwNyAnyrr2Hh3Qyf
Level1,8889529716314328997,"Cigarette smoking behaviour in Dunedin City, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-WZ4fEEf6hMUA6D9T
Level1,8140475921833957864,"Cigarette smoking behaviour in Christchurch City, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-dQFjCnaaOLSi2viB
Level1,-3631006163875319075,"Cigarette smoking behaviour in Clutha District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-Z06Am579koNSfWuQ
Level1,784017615971602770,"Cigarette smoking behaviour in Chatham Islands Territory, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-wMSwDB5M5sEbtnsH
Level1,-7824858080069635749,"Cigarette smoking behaviour in Hurunui District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-zjRaZoEdTLr32Ady
Level1,-1018619823400588530,"Cigarette smoking behaviour in Hauraki District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-DXhFvKSWxtQjnWdk
Level1,-5206671639525959301,"Cigarette smoking behaviour in Horowhenua District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-JhcRaz76IyDVYks1
Level1,-1053967060477479755,"Cigarette smoking behaviour in Napier City, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-A4AOsvpqzTAlJTrU
Level1,6104503903104125351,"Cigarette smoking behaviour in Nelson City, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-Ce4vLUMPSUP8T251
Level1,-1090889878683650688,"Cigarette smoking behaviour in Buller District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-QZXlOFap5MdDuURU
Level1,-4368890747713741865,"Cigarette smoking behaviour in Auckland, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-YEeumaaO2cdSL77j
Level1,7527730612065278668,"Cigarette smoking behaviour in Ashburton District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-pbSlFMibl8Ft2cIq
Level1,9166238366015999673,"Cigarette smoking behaviour in Central Otago District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-mTNcEA7uDbVsde6R
Level1,-594327865382893761,"Cigarette smoking behaviour in Central Hawke's Bay District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-onnHoKTLSi2nefHQ
Level1,229716304549106114,"Cigarette smoking behaviour in the West Coast Region, New Zealand",https://figure.nz/chart/Q83o3YPFPn0Lw9fE-CrtlAhxNS7XyHyUY
Level1,5123182042101310040,"Cigarette smoking behaviour in the Canterbury Region, New Zealand",https://figure.nz/chart/Q83o3YPFPn0Lw9fE-BnYEJPMNrlr8WoJQ
Level1,-848654019341037190,"Cigarette smoking behaviour in Carterton District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-jrhEufBxlLKEksdt
Level1,-9101119486629650985,"Cigarette smoking behaviour in the Bay of Plenty Region, New Zealand",https://figure.nz/chart/Q83o3YPFPn0Lw9fE-Bq3RFTKeNRiTbTMu
Level1,6251083727490551153,"Cigarette smoking behaviour in the Wellington Region, New Zealand",https://figure.nz/chart/Q83o3YPFPn0Lw9fE-6xEoaEVlQPvCWOMh
Level1,3632685614615682208,"Cigarette smoking behaviour in the Waikato Region, New Zealand",https://figure.nz/chart/Q83o3YPFPn0Lw9fE-ZqWSixCWa3etoc2z
Level1,-2596193755038731642,"Cigarette smoking behaviour in the Taranaki Region, New Zealand",https://figure.nz/chart/Q83o3YPFPn0Lw9fE-Dp6E29n2aWfD5u6k
Level1,8860286458985152616,"Cigarette smoking behaviour in the Southland Region, New Zealand",https://figure.nz/chart/Q83o3YPFPn0Lw9fE-0WasuxJQLDonciS0
Level1,2916880558504812703,"Cigarette smoking behaviour in the Manawatu-Wanganui Region, New Zealand",https://figure.nz/chart/Q83o3YPFPn0Lw9fE-zWQtu1cDIiaExBUu
Level1,-4566015626659223342,"Cigarette smoking behaviour in the Otago Region, New Zealand",https://figure.nz/chart/Q83o3YPFPn0Lw9fE-MO6dX2X8RDIlnNPP
Level1,255390681351746951,"Cigarette smoking behaviour in the Northland Region, New Zealand",https://figure.nz/chart/Q83o3YPFPn0Lw9fE-Rbi9u93YJcr1KKRf
Level1,-7978139472208689105,"Cigarette smoking behaviour in the Hawke's Bay Region, New Zealand",https://figure.nz/chart/Q83o3YPFPn0Lw9fE-SqhXAslhyVAjyFcj
Level1,592007768830492703,"Cigarette smoking behaviour in the Papakura Local Board Area, Auckland, New Zealand",https://figure.nz/chart/6RkK5PI7HhkQn0lN-eBE1JS42Dci5ovln
Level1,115550791788208013,"Cigarette smoking behaviour in the Puketapapa Local Board Area, Auckland, New Zealand",https://figure.nz/chart/6RkK5PI7HhkQn0lN-l5xYNdM8Q0u6KqPz
Level1,8525809245215086827,"Cigarette smoking behaviour in the Upper Harbour Local Board Area, Auckland, New Zealand",https://figure.nz/chart/6RkK5PI7HhkQn0lN-KOQakb6yQ3eAc6km
Level1,-8631827914521943064,"Cigarette smoking behaviour in the Rodney Local Board Area, Auckland, New Zealand",https://figure.nz/chart/6RkK5PI7HhkQn0lN-Xuz4zCVhiKVSrMOI
Level1,-3915248467099171781,"Cigarette smoking behaviour in the Albert-Eden Local Board Area, Auckland, New Zealand",https://figure.nz/chart/6RkK5PI7HhkQn0lN-2meLLDPz9bqP1ZcA
Level1,7810434878411283859,"Cigarette smoking behaviour in the Orakei Local Board Area, Auckland, New Zealand",https://figure.nz/chart/6RkK5PI7HhkQn0lN-jZaFVJE5F3W9p623
Level1,4588226648506546977,"Cigarette smoking behaviour in the Otara-Papatoetoe Local Board Area, Auckland, New Zealand",https://figure.nz/chart/6RkK5PI7HhkQn0lN-iHcvaCTBx6dqrqkE
Level1,5451481280585313494,"Cigarette smoking behaviour in the Devonport-Takapuna Local Board Area, Auckland, New Zealand",https://figure.nz/chart/6RkK5PI7HhkQn0lN-5s3yEZFnAmAW9Z32
Level1,-715531626743520077,"Cigarette smoking behaviour in Westland District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-F7UEV4F7Mayd4xSy
Level1,4073590199881122445,"Cigarette smoking behaviour in Whangarei District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-aNQtxtPTF0P6WWk5
Level1,-6495709871265750724,"Cigarette smoking behaviour in Whakatane District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-rpWMcueszdJTTuex
Level1,7400561739471625700,"Cigarette smoking behaviour in Western Bay of Plenty District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-hS4Fa2nV241lZK4m
Level1,-4048532058656494295,"Cigarette smoking behaviour in Wellington City, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-CNJqTlHxTJ6r3Dn0
Level1,6655477955377736241,"Cigarette smoking behaviour in the Whanganui District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-nohr0Kj6e4rwwCBB
Level1,-8901450773939597658,"Cigarette smoking behaviour in Waitomo District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-vLl7CoBRbvpH87yI
Level1,7555357677549136504,"Cigarette smoking behaviour in Kaikoura District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-xAq8ZvMCIBlVpWK6
Level1,4353847062722338474,"Cigarette smoking behaviour in Waitaki District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-BAsEcWI4UUNe5ppt
Level1,-7694968856351030346,"Cigarette smoking behaviour in Invercargill City, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-UAu6zA0nnrXsf43o
Level1,-2626939012877927530,"Cigarette smoking behaviour in Wairoa District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-Fc2If9d021UuOjBp
Level1,4935165586084380731,"Cigarette smoking behaviour in Southland District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-NPFA7JJKbwj6WYLB
Level1,3665801232376024921,"Cigarette smoking behaviour in Waimate District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-4RL1t0RftY4xzCm4
Level1,9083534439387533192,"Cigarette smoking behaviour in Selwyn District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-XcFYmhNAJNNDotOT
Level1,-2949314328976377917,"Cigarette smoking behaviour in Waipa District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-DzKYR7WecH4awCxh
Level1,-5388511371424176644,"Cigarette smoking behaviour in Ruapehu District, New Zealand",https://figure.nz/chart/uQ7bwVANkR0P6Jxv-uoxYsFInl1z0hYEr
Level1,-6997518372248038560,People employed in the health care and social assistance industry in New Zealand,https://figure.nz/chart/5TyIUutiyHIXedIt-aUpdZ9cjKRiMBusc
Level1,-5954245786755957434,"People employed in the health care and social assistance industry in Auckland, New Zealand",https://figure.nz/chart/cnEhCMXJmXI8xvVm-QZpVplPBN7NzIapW
Level1,-36238379539883136,Highest qualifications of health and welfare support workers in New Zealand,https://figure.nz/chart/MufWnvV2BDNSMEAl-WmnXz2iI4ZTPaSLP
Level1,568965577092073959,Highest qualifications of health diagnostic and promotion professionals in New Zealand,https://figure.nz/chart/MufWnvV2BDNSMEAl-0tcZdp64RIyap7Td
Level1,-6944570294132466970,Highest qualifications of health therapy professionals in New Zealand,https://figure.nz/chart/MufWnvV2BDNSMEAl-8YWzShO817TEQQbR
Level1,6766086948233842633,Highest qualifications of people working in the health care services industry (other) in New Zealand,https://figure.nz/chart/zNtAhhyNmReAAz4o-TrzqFJXIYehH8LHR
Level1,-4897897671424583228,Highest qualifications of people working in the health and general insurance industry in New Zealand,https://figure.nz/chart/zNtAhhyNmReAAz4o-WJXSse3ea75qKaYU
Level1,-5494783189919939507,Highest qualifications of people working in the allied health services industry in New Zealand,https://figure.nz/chart/zNtAhhyNmReAAz4o-C4RlSe0pPsn6hzK4
Level1,3751079622445586771,"Highest qualifications of education, health and welfare services managers in New Zealand",https://figure.nz/chart/MufWnvV2BDNSMEAl-hy1Lv9SnjdQqy3YR
Level1,7694137616594795687,Highest qualifications of people working in the medical and other health care services industry in New Zealand,https://figure.nz/chart/zNtAhhyNmReAAz4o-KDEZXY2bmdebFhcR
Level1,-1256702366505845175,Year-on-year change in price of health insurance in New Zealand,https://figure.nz/chart/0ByKhsHZZX7N8W2x-LRA1WFhM7ulFzNJv
Level1,6295303573307030562,Quarter-on-quarter change in price of health insurance in New Zealand,https://figure.nz/chart/FZCwrlPh1sPU40vH-A9zxjDKMTq0I4DWa
Level1,4310871414411004574,Air Domain Report - Estimated health impacts from exposure to PM10 2006 and 2012,https://figure.nz/table/zOxJKyZZqrvHk8la
Level1,5416976052671047552,Estimated health impacts from exposure to PM10 in New Zealand,https://figure.nz/chart/0owCI6oucmyAO1Vd
Level1,-4339813725226979204,Health - Influenza hospital discharges and deaths 2000 2013,https://figure.nz/table/aRxc96KamNPFQi4P
Level1,348242642636683985,Health - Influenza hospital discharges by week 2013,https://figure.nz/table/usEJlXo2Y8XYEmaZ
Level1,-7182411105886862709,Health - Melanoma rates by sex 1996 2013,https://figure.nz/table/kUinIKryfwfsU0m7
Level1,-4413932859678312271,Health - Notified cases of salmonellosis 1997 2013,https://figure.nz/table/P3aY9z79i2CxWTFT
Level1,-7906356651710129010,Health - Hospitalisations by selected cause and type of microbe (custom summary) 2013/2014,https://figure.nz/table/f9lVki9XpZSjBaBA
Level1,407256527495030600,Health - Deaths by selected cause and type of microbe (custom summary) 2013,https://figure.nz/table/zZaUTyBEEMvp8iBL
Level1,-220695905828389666,Core Crown spending on health in New Zealand by category,https://figure.nz/chart/vq48v1uPvNrm37C3-fZrHO84j1XZYjRwA
Level1,-603537181206087421,Main categories of Core Crown expenditure on health in New Zealand,https://figure.nz/chart/QI8XWdniLw3tXI3Z
Level1,-566634571406087207,Core Crown spending on health services purchasing in New Zealand by category,https://figure.nz/chart/vq48v1uPvNrm37C3-sLZKt3CD3mkwBrqJ
Level1,7686405750564455505,Core Crown spending on health in New Zealand,https://figure.nz/chart/y7VV6EK4M2NYlJId
Level1,-3459752573791314953,Core Crown spending on health in New Zealand,https://figure.nz/chart/c77PxswJK8z1pA2u
Level1,1210415258667595841,Average weekly household expenditure on health in New Zealand regions,https://figure.nz/chart/R4x7TMksZP34RIJl-hvlXDjhSh4HSyMp0
Level1,7103471243989631183,Use of the Internet for health services in New Zealand,https://figure.nz/chart/yiuh7qKhyARYertf
Level1,1958143482572737074,Average hourly earnings for workers in the health care and social assistance industry in New Zealand,https://figure.nz/chart/l0ANMDUTQCs07WYE-w7y88HTmfDSp5ZRR
Level1,3182727245203974441,"People employed in the health care and social assistance industry in the Northland Region, New Zealand",https://figure.nz/chart/XWfrWxbPyQe6Zn0f-bb83zV0op3onjzwn
Level1,-4426068857283644152,"People employed in the health care and social assistance industry in the Marlborough Region, New Zealand",https://figure.nz/chart/XWfrWxbPyQe6Zn0f-W1CAIpfQEuTDD5qW
Level1,-4485829326170062046,"People employed in the health care and social assistance industry in the Nelson Region, New Zealand",https://figure.nz/chart/XWfrWxbPyQe6Zn0f-q9h9WZHjACdKE18A
Level1,112673841351995534,"People employed in the health care and social assistance industry in the Gisborne Region, New Zealand",https://figure.nz/chart/XWfrWxbPyQe6Zn0f-VDh5lveM3E5pTrAD
Level1,4379736888899927193,"People employed in the health care and social assistance industry in the Canterbury Region, New Zealand",https://figure.nz/chart/XWfrWxbPyQe6Zn0f-baYA1oqSBLcjl9Et
Level1,59719076769606701,"People employed in the health care and social assistance industry in the Auckland Region, New Zealand",https://figure.nz/chart/XWfrWxbPyQe6Zn0f-Z9NfQhUZljjCe3Ti
Level1,-7729240938677391013,"People employed in the health care and social assistance industry in the Wellington Region, New Zealand",https://figure.nz/chart/XWfrWxbPyQe6Zn0f-Vs33fpfR6jU11iNs
Level1,970434084812190356,"People employed in the health care and social assistance industry in the Waikato Region, New Zealand",https://figure.nz/chart/XWfrWxbPyQe6Zn0f-JkEy7JfILobN9jn9
Level1,2369419256908060137,People employed in the health care and social assistance industry in New Zealand,https://figure.nz/chart/XWfrWxbPyQe6Zn0f-YfVe9V7mWpXLEMtD
Level1,-215484354288831877,"People employed in the health care and social assistance industry in the Taranaki Region, New Zealand",https://figure.nz/chart/XWfrWxbPyQe6Zn0f-4f7CRaQAoa8L1iZ0
Level1,-7648098800457071938,"People employed in the health care and social assistance industry in the Tasman Region, New Zealand",https://figure.nz/chart/XWfrWxbPyQe6Zn0f-kSmwyvmDx1K9fYtZ
Level1,-6878111666200536186,"People employed in the health care and social assistance industry in the Southland Region, New Zealand",https://figure.nz/chart/XWfrWxbPyQe6Zn0f-8FFxxUWpSypblMlW
Level1,3720741608970850766,"People employed in the health care and social assistance industry in the Otago Region, New Zealand",https://figure.nz/chart/XWfrWxbPyQe6Zn0f-DDtIv9YM1Y3rmcxV
Level1,-5124920266021535778,"People employed in the health care and social assistance industry in the Manawatu-Wanganui Region, New Zealand",https://figure.nz/chart/XWfrWxbPyQe6Zn0f-lKQVI0B397hlPBPk
Level1,-5424640618820244331,"People employed in the health care and social assistance industry in the Hawke's Bay Region, New Zealand",https://figure.nz/chart/XWfrWxbPyQe6Zn0f-WpQNQIlvUqW8fKxh
Level1,2369690669521340545,"People employed in the health care and social assistance industry in the Bay of Plenty Region, New Zealand",https://figure.nz/chart/XWfrWxbPyQe6Zn0f-L8NkTthdMYIItn6D
Level1,8037662946615803826,"People employed in the health care and social assistance industry in the West Coast Region, New Zealand",https://figure.nz/chart/XWfrWxbPyQe6Zn0f-Q89C4pujBOxjMO4J
Level1,-2784168091199240520,Worker turnover rate by age group in the health care and social assistance industry in New Zealand,https://figure.nz/chart/FFPNWzwRXIRUiRrz-HjPu8zM83bjIYqoq
Level1,1684463700652730012,Filled jobs by age group in the health care and social assistance industry in New Zealand,https://figure.nz/chart/eFFITzJsRpZW7VAX-ZCYsFrDI3XAnqzps
Level1,9180200658058774453,Median earnings by age group in the health care and social assistance industry in New Zealand,https://figure.nz/chart/Dx9FOBmzX8Qd2roQ-PzQ4Nit3EwvdQb0j
Level1,-5834299180429513310,Average earnings in the allied health services industry in New Zealand,https://figure.nz/chart/laxvO7qLz0yYoqLQ-jpBSJ7EcwrYFkA1V
Level1,4264903205960404392,Filled jobs in the allied health services industry in New Zealand,https://figure.nz/chart/iCHYpaoZHlSD3szl-PiUMKWKB49BI6F1T
Level1,8230709367955841218,Worker turnover rate in the health care and social assistance industry in New Zealand,https://figure.nz/chart/4WX9khyM9UH8C834-bCrnD2OXnoYdv7dU
Level1,6423738671149940126,Average earnings in the medical and other health care services industry in New Zealand,https://figure.nz/chart/laxvO7qLz0yYoqLQ-PrEJdLX7mXdmlqpQ
Level1,-6382660552590019160,Average earnings in the health care and social assistance industry in New Zealand,https://figure.nz/chart/laxvO7qLz0yYoqLQ-U8RUnxJW98xJJlrV
Level1,657938470609494567,Filled jobs in the medical and other health care services industry in New Zealand,https://figure.nz/chart/iCHYpaoZHlSD3szl-LfA9ODM6OPiafS4b
Level1,-8274018878440384328,Average earnings in the health and general insurance industry in New Zealand,https://figure.nz/chart/laxvO7qLz0yYoqLQ-krO7uaKXo3KqhFqD
Level1,1585120088066464211,Filled jobs in the health care and social assistance industry in New Zealand,https://figure.nz/chart/iCHYpaoZHlSD3szl-l7CJ1Tx8pEvfpreM
Level1,-4682707132177267182,Filled jobs in the health and general insurance industry in New Zealand,https://figure.nz/chart/iCHYpaoZHlSD3szl-xVJrsfvcsKNeLYWN
Level1,-6960379733265169682,Average earnings in the health care services industry (other) in New Zealand,https://figure.nz/chart/laxvO7qLz0yYoqLQ-Pj986czhzhxkWddM
Level1,-7767247979142204154,Filled jobs in the health care services industry (other) in New Zealand,https://figure.nz/chart/iCHYpaoZHlSD3szl-bzQPsOAbnUDoa8bR
Level1,-8136049137683012241,Worker turnover rate in the health care services industry (other) in New Zealand,https://figure.nz/chart/4WX9khyM9UH8C834-nITvc0aVVxQqwRJD
Level1,755966801642811573,Worker turnover rate in the medical and other health care services industry in New Zealand,https://figure.nz/chart/4WX9khyM9UH8C834-E5MprfM4LtvfeWlV
Level1,847239789539555973,Worker turnover rate in the allied health services industry in New Zealand,https://figure.nz/chart/4WX9khyM9UH8C834-jKTbyyH3siKUNwXS
Level1,-300451070585519760,Worker turnover rate in the health and general insurance industry in New Zealand,https://figure.nz/chart/4WX9khyM9UH8C834-0tsvJYcm7qQVdHYa
Level1,-7790672813801203781,Worker turnover rate by firm size in the health care and social assistance industry in New Zealand,https://figure.nz/chart/NCe5EPz0ot4AvxMV-Dm2hZOAt6VJyElRk
Level1,6231175840368167221,Filled jobs by firm size in the health care and social assistance industry in New Zealand,https://figure.nz/chart/5y4KvtUUB8PxATtB-IhoQDnwU1N3HkEzF
Level1,-3083023698290651996,Median earnings by firm size in the health care and social assistance industry in New Zealand,https://figure.nz/chart/LOP2rq5HNthj2nlE-ycYlZyhzCrEsQDqv
Level1,2958147512606780066,Filled jobs in the health care and social assistance industry in New Zealand,https://figure.nz/chart/volfA4CaCXWrHj6p-cW1rHnKCbqhZyy81
Level1,6881148979476528968,Median quarterly earnings in the health care and social assistance industry in New Zealand,https://figure.nz/chart/NjiN1uvFqDNCiDSy-iljBVTnJkQ2jWbY0
Level1,-8994232914236421893,Filled jobs by sex in the health care and social assistance industry in New Zealand,https://figure.nz/chart/xfcaXQTZRLllJ6AX-fpwa4MSjKi45qnoi
Level1,-3446817279019030303,Median earnings by sex in the health care and social assistance industry in New Zealand,https://figure.nz/chart/Vv6x6U7e7MmDsLBw-eiW2PWuMejN5kLl6
Level1,-2259407433799586459,Worker turnover rate by sex in the health care and social assistance industry in New Zealand,https://figure.nz/chart/6bHx7vzvPizoN0XW-7K3LPlCyt0XZrEXr
Level1,7318159271394924468,Women candidates and elected in New Zealand DHB elections,https://figure.nz/chart/bJ7HQiFilPSwcWCq
Level1,-6845203476375395449,Voter turnout in New Zealand District Health Board elections ,https://figure.nz/chart/x7UefDaZrNTSjlDy
Level1,-5785069924234576718,Contribution to GDP by the health care and social assistance industry in New Zealand,https://figure.nz/chart/9S15K3svxeI3cWhE-5EjoAYLPQFCU8J2L
Level1,-817838568389997077,Percentage of the New Zealand population with impairments,https://figure.nz/chart/BHeKQ9676lfIzz7t
Level1,1618728551916034667,Impairment rates of adults living in residential care facilities in New Zealand,https://figure.nz/chart/TKVP3DrHhRZvKasX
Level1,-1959563789192321209,Percentage of the New Zealand population with mobility impairments,https://figure.nz/chart/EOMYHNrMrMoEpLYV-pj594reqbeNOMMiv
Level1,7314083674750888241,"People with disabilities living in private households in the Auckland Region, New Zealand",https://figure.nz/chart/Bp5atC12oR9uoJhC-bntbskV32UnZQVbu
Level1,4626525155803487256,Impairment rates in the New Zealand population over 65,https://figure.nz/chart/E3S1lv4hjpKi7w2c
Level1,2006163777151565369,Percentage of the New Zealand population with agility impairments,https://figure.nz/chart/EOMYHNrMrMoEpLYV-7I42VmKASmZ8bQ3j
Level1,-961436836192944019,"People with disabilities living in private households in the Bay of Plenty Region, New Zealand",https://figure.nz/chart/Bp5atC12oR9uoJhC-2Q8qf7cmWQBZEeny
Level1,-6572674553038476950,"People with disabilities living in private households in the Canterbury Region, New Zealand",https://figure.nz/chart/Bp5atC12oR9uoJhC-KrBQHWqn11vJwlVh
Level1,-5680689966445727751,"People with disabilities living in private households in the Northland Region, New Zealand",https://figure.nz/chart/Bp5atC12oR9uoJhC-hnyqS7aFno35Kjhy
Level1,3996125814759364327,"People with disabilities living in private households in the Otago Region, New Zealand",https://figure.nz/chart/Bp5atC12oR9uoJhC-VuAq9EYAc11ASCNU
Level1,-3811111832093765284,"People with disabilities living in private households in the Gisborne and Hawke's Bay regions, New Zealand",https://figure.nz/chart/Bp5atC12oR9uoJhC-ObNz5i7aIRIzwerC
Level1,3591545798931996011,"People with disabilities living in private households in the Manawatu-Wanganui Region, New Zealand",https://figure.nz/chart/Bp5atC12oR9uoJhC-WcHFb4l9ytCH9JCh
Level1,350481097749157115,"People with disabilities living in private households in the Wellington Region, New Zealand",https://figure.nz/chart/Bp5atC12oR9uoJhC-9fQ2MnvWsNFqdNt5
Level1,4261502695414594109,Percentage of the New Zealand population with intellectual impairments,https://figure.nz/chart/7ezmV43ldaCSnbUE-Y665QcBQPjjKoxAd
Level1,6955771192291751606,"People with disabilities living in private households in the Waikato Region, New Zealand",https://figure.nz/chart/Bp5atC12oR9uoJhC-jq87womSDeppJbLD
Level1,7688111930353070770,"People with disabilities living in private households in the Upper South Island, New Zealand",https://figure.nz/chart/Bp5atC12oR9uoJhC-QfvuJSNVMy2sOmIu
Level1,-1925899772098085770,"People with disabilities living in private households in the Taranaki Region, New Zealand",https://figure.nz/chart/Bp5atC12oR9uoJhC-3lCBtbq5zPQZErZc
Level1,-550497814706188527,"People with disabilities living in private households in the Southland Region, New Zealand",https://figure.nz/chart/Bp5atC12oR9uoJhC-EetKevqBdRpqezbj
Level1,1782149237907040977,Percentage of the New Zealand population with sensory impairments,https://figure.nz/chart/7ezmV43ldaCSnbUE-k95Lrwq947Ss3rus
Level1,6743955906035194484,Percentage of the New Zealand population with psychiatric/psychological impairments,https://figure.nz/chart/7ezmV43ldaCSnbUE-pYy0ZHIHF3Yzxnkm
Level1,8640036785823476351,Percentage of the New Zealand population with learning impairments,https://figure.nz/chart/EOMYHNrMrMoEpLYV-MD2Sq98E0HWaK62s
Level1,4385649119378914262,Percentage of the New Zealand population with physical impairments,https://figure.nz/chart/7ezmV43ldaCSnbUE-2ttjujBUNr7Eo19Z
Level1,-2817413940466984916,Percentage of the New Zealand population with hearing impairments,https://figure.nz/chart/EOMYHNrMrMoEpLYV-BZByTcLUVQvBj39X
